,class,ip
448,class5,52.223.225.40
449,class1,52.223.243.34
450,class3,52.223.243.99
451,class6,52.223.243.122
452,class4,52.223.229.27
453,class0,52.223.243.105
454,class3,52.223.243.207
455,class0,52.223.228.245
456,class2,52.223.228.236
457,class4,52.223.228.248
458,class6,52.223.246.4
459,class0,52.223.243.100
460,class0,52.223.243.203
461,class0,52.223.246.159
462,class1,52.223.243.209
463,class0,52.223.244.111
464,class5,52.223.244.153
465,class6,52.223.243.35
466,class6,52.223.243.19
467,class2,52.223.243.194
468,class4,52.223.229.51
469,class5,52.223.246.7
470,class3,52.223.228.165
471,class6,52.223.243.193
472,class2,52.223.229.56
473,class1,52.223.246.230
474,class2,52.223.246.51
475,class0,52.223.243.83
476,class5,52.223.244.152
477,class3,52.223.243.205
478,class3,52.223.243.66
479,class4,52.223.243.213
480,class2,52.223.246.104
481,class0,52.223.228.197
482,class2,52.223.243.45
483,class3,52.223.243.234
484,class4,52.223.243.238
485,class5,52.223.243.90
486,class4,52.223.243.39
487,class1,52.223.244.85
488,class2,52.223.226.249
489,class5,52.223.243.236
490,class1,52.223.244.87
491,class5,52.223.243.180
492,class4,52.223.225.98
493,class3,52.223.229.43
494,class6,52.223.229.28
495,class1,52.223.243.104
496,class0,52.223.243.32
497,class4,52.223.243.38
498,class0,52.223.243.36
499,class3,52.223.243.63
500,class3,52.223.243.226
501,class6,52.223.243.227
502,class1,52.223.243.62
503,class3,52.223.243.58
504,class1,52.223.243.230
505,class3,52.223.226.30
506,class1,99.181.65.12
507,class3,52.223.225.172
508,class5,99.181.96.240
509,class6,52.223.247.241
510,class5,99.181.96.10
511,class3,52.223.225.204
512,class0,99.181.96.81
513,class2,99.181.96.228
514,class6,52.223.225.23
515,class4,52.223.247.236
516,class3,52.223.248.235
517,class4,99.181.96.226
518,class4,99.181.96.26
519,class0,52.223.243.225
520,class1,52.223.225.206
521,class6,52.223.243.51
522,class1,52.223.243.57
523,class5,99.181.97.135
524,class3,52.223.243.61
525,class1,52.223.243.229
526,class5,52.223.243.49
527,class4,52.223.243.37
528,class4,52.223.243.240
529,class0,52.223.243.60
530,class0,52.223.243.224
531,class4,52.223.243.59
532,class2,52.223.243.48
533,class2,52.223.243.50
534,class3,52.223.243.56
535,class4,52.223.243.55
536,class4,52.223.243.228
537,class3,52.223.243.131
