,class,ip
433,class2,52.223.246.242
434,class3,52.223.224.79
435,class3,52.223.243.80
436,class0,52.223.243.217
437,class3,52.223.225.100
438,class0,52.223.243.44
439,class3,52.223.243.172
440,class2,52.223.228.207
441,class4,52.223.243.214
442,class0,52.223.228.246
443,class0,52.223.229.42
444,class3,52.223.243.202
445,class0,52.223.229.7
446,class1,52.223.246.154
447,class4,52.223.244.110
448,class0,52.223.225.40
449,class0,52.223.243.34
450,class1,52.223.243.99
451,class1,52.223.243.122
452,class3,52.223.229.27
453,class1,52.223.243.105
454,class3,52.223.243.207
455,class2,52.223.228.245
456,class3,52.223.228.236
457,class1,52.223.228.248
458,class3,52.223.246.4
459,class2,52.223.243.100
460,class1,52.223.243.203
461,class1,52.223.246.159
462,class3,52.223.243.209
463,class3,52.223.244.111
464,class4,52.223.244.153
465,class2,52.223.243.35
466,class3,52.223.243.19
467,class1,52.223.243.194
468,class3,52.223.229.51
469,class3,52.223.246.7
470,class3,52.223.228.165
471,class3,52.223.243.193
472,class2,52.223.229.56
473,class4,52.223.246.230
474,class1,52.223.246.51
475,class2,52.223.243.83
476,class1,52.223.244.152
477,class0,52.223.243.205
478,class4,52.223.243.66
479,class3,52.223.243.213
480,class1,52.223.246.104
481,class4,52.223.228.197
482,class1,52.223.243.45
483,class0,52.223.243.234
484,class0,52.223.243.238
485,class3,52.223.243.90
486,class4,52.223.243.39
487,class3,52.223.244.85
488,class4,52.223.226.249
489,class2,52.223.243.236
490,class0,52.223.244.87
491,class4,52.223.243.180
492,class4,52.223.225.98
493,class2,52.223.229.43
494,class4,52.223.229.28
495,class2,52.223.243.104
496,class3,52.223.243.32
497,class1,52.223.243.38
498,class3,52.223.243.36
499,class0,52.223.243.63
500,class4,52.223.243.226
501,class3,52.223.243.227
502,class4,52.223.243.62
503,class1,52.223.243.58
504,class2,52.223.243.230
505,class4,52.223.226.30
506,class2,99.181.65.12
507,class1,52.223.225.172
508,class4,99.181.96.240
509,class0,52.223.247.241
510,class3,99.181.96.10
511,class1,52.223.225.204
512,class2,99.181.96.81
513,class3,99.181.96.228
514,class4,52.223.225.23
515,class4,52.223.247.236
516,class1,52.223.248.235
517,class0,99.181.96.226
518,class3,99.181.96.26
519,class0,52.223.243.225
520,class3,52.223.225.206
521,class3,52.223.243.51
522,class4,52.223.243.57
523,class1,99.181.97.135
524,class1,52.223.243.61
525,class4,52.223.243.229
526,class3,52.223.243.49
527,class1,52.223.243.37
528,class0,52.223.243.240
529,class1,52.223.243.60
530,class4,52.223.243.224
531,class1,52.223.243.59
532,class2,52.223.243.48
533,class0,52.223.243.50
534,class3,52.223.243.56
535,class0,52.223.243.55
536,class4,52.223.243.228
537,class2,52.223.243.131
