,class,ip
308,class4,52.223.225.82
309,class6,52.223.224.9
310,class2,52.223.243.102
311,class2,52.223.243.12
312,class4,52.223.246.225
313,class4,52.223.225.69
314,class3,52.223.246.209
315,class4,52.223.225.87
316,class2,52.223.243.4
317,class3,52.223.224.176
318,class2,52.223.243.89
319,class4,52.223.246.30
320,class4,52.223.246.31
321,class6,52.223.224.182
322,class6,52.223.224.150
323,class4,52.223.246.149
324,class3,52.223.243.254
325,class6,52.223.224.158
326,class4,52.223.246.25
327,class4,52.223.225.102
328,class6,52.223.224.47
329,class3,52.223.224.122
330,class3,52.223.243.53
331,class3,52.223.243.67
332,class4,52.223.246.5
333,class6,52.223.224.13
334,class4,52.223.225.57
335,class6,52.223.224.156
336,class3,52.223.243.77
337,class6,52.223.224.16
338,class2,52.223.243.211
339,class2,52.223.243.220
340,class4,52.223.225.46
341,class3,52.223.243.116
342,class3,52.223.246.157
343,class4,52.223.225.92
344,class4,52.223.225.93
345,class4,52.223.225.44
346,class4,52.223.246.26
347,class4,52.223.246.134
348,class4,52.223.246.148
349,class4,52.223.246.244
350,class4,52.223.225.91
351,class3,52.223.243.232
352,class4,52.223.225.126
353,class4,52.223.246.170
354,class4,52.223.225.68
355,class4,52.223.225.45
356,class3,52.223.224.180
357,class2,52.223.243.152
358,class4,52.223.246.236
359,class4,52.223.225.48
360,class6,52.223.224.108
361,class3,52.223.243.206
362,class4,52.223.246.21
363,class3,52.223.243.235
364,class4,52.223.246.84
365,class6,52.223.224.183
366,class4,52.223.225.80
367,class4,52.223.225.103
368,class6,52.223.224.151
369,class3,52.223.243.33
370,class4,52.223.225.95
371,class3,52.223.243.150
372,class4,52.223.246.228
373,class6,52.223.224.32
374,class3,52.223.243.192
375,class2,52.223.243.98
376,class3,52.223.243.86
377,class4,52.223.246.150
378,class4,52.223.225.81
379,class2,52.223.243.84
380,class4,52.223.225.42
381,class2,52.223.243.212
382,class4,52.223.246.247
383,class4,52.223.225.72
384,class2,52.223.243.87
385,class4,52.223.229.48
386,class3,52.223.243.246
387,class3,52.223.243.237
388,class2,52.223.243.124
389,class4,52.223.246.147
390,class3,52.223.243.166
391,class7,52.223.244.84
392,class4,52.223.228.141
393,class4,52.223.225.101
394,class3,52.223.243.93
395,class4,52.223.246.12
396,class6,52.223.224.114
397,class4,52.223.228.237
398,class4,52.223.225.83
399,class3,52.223.246.24
400,class3,52.223.243.241
401,class3,52.223.243.167
402,class2,52.223.243.164
403,class4,52.223.225.86
404,class4,52.223.225.115
405,class3,52.223.224.60
406,class4,52.223.246.158
407,class4,52.223.225.75
408,class2,52.223.243.24
409,class4,52.223.225.73
410,class2,52.223.243.133
411,class2,52.223.243.253
412,class1,52.223.226.251
413,class7,52.223.244.159
414,class4,52.223.229.13
415,class4,52.223.229.33
416,class3,52.223.243.92
417,class4,52.223.229.52
418,class4,52.223.228.253
419,class3,52.223.243.27
420,class3,52.223.246.27
421,class4,52.223.228.252
422,class6,52.223.224.147
423,class3,52.223.243.184
424,class2,52.223.243.68
425,class2,52.223.243.110
426,class4,52.223.246.207
427,class4,52.223.246.235
428,class3,52.223.243.91
429,class7,52.223.244.86
430,class2,52.223.243.137
431,class4,52.223.225.94
432,class4,52.223.229.41
433,class4,52.223.246.242
434,class6,52.223.224.79
435,class3,52.223.243.80
436,class2,52.223.243.217
437,class4,52.223.225.100
438,class2,52.223.243.44
439,class3,52.223.243.172
440,class4,52.223.228.207
441,class2,52.223.243.214
442,class4,52.223.228.246
443,class4,52.223.229.42
444,class2,52.223.243.202
445,class4,52.223.229.7
446,class4,52.223.246.154
447,class7,52.223.244.110
448,class4,52.223.225.40
449,class3,52.223.243.34
450,class2,52.223.243.99
451,class2,52.223.243.122
452,class4,52.223.229.27
453,class3,52.223.243.105
454,class3,52.223.243.207
455,class4,52.223.228.245
456,class4,52.223.228.236
457,class4,52.223.228.248
458,class4,52.223.246.4
459,class2,52.223.243.100
460,class3,52.223.243.203
461,class3,52.223.246.159
462,class2,52.223.243.209
463,class7,52.223.244.111
464,class7,52.223.244.153
465,class3,52.223.243.35
466,class3,52.223.243.19
467,class3,52.223.243.194
468,class4,52.223.229.51
469,class4,52.223.246.7
470,class4,52.223.228.165
471,class3,52.223.243.193
472,class4,52.223.229.56
473,class4,52.223.246.230
474,class3,52.223.246.51
475,class3,52.223.243.83
476,class7,52.223.244.152
477,class3,52.223.243.205
478,class2,52.223.243.66
479,class3,52.223.243.213
480,class4,52.223.246.104
481,class4,52.223.228.197
482,class3,52.223.243.45
483,class3,52.223.243.234
484,class3,52.223.243.238
485,class2,52.223.243.90
486,class3,52.223.243.39
487,class7,52.223.244.85
488,class1,52.223.226.249
489,class3,52.223.243.236
490,class7,52.223.244.87
491,class3,52.223.243.180
492,class4,52.223.225.98
493,class4,52.223.229.43
494,class4,52.223.229.28
495,class2,52.223.243.104
496,class3,52.223.243.32
497,class3,52.223.243.38
498,class2,52.223.243.36
499,class2,52.223.243.63
500,class2,52.223.243.226
501,class2,52.223.243.227
502,class2,52.223.243.62
503,class2,52.223.243.58
504,class2,52.223.243.230
505,class2,52.223.226.30
506,class2,99.181.65.12
507,class2,52.223.225.172
508,class2,99.181.96.240
509,class2,52.223.247.241
510,class2,99.181.96.10
511,class2,52.223.225.204
512,class2,99.181.96.81
513,class2,99.181.96.228
514,class2,52.223.225.23
515,class2,52.223.247.236
516,class2,52.223.248.235
517,class2,99.181.96.226
518,class2,99.181.96.26
519,class2,52.223.243.225
520,class2,52.223.225.206
521,class2,52.223.243.51
522,class2,52.223.243.57
523,class6,99.181.97.135
524,class2,52.223.243.61
525,class2,52.223.243.229
526,class2,52.223.243.49
527,class2,52.223.243.37
528,class2,52.223.243.240
529,class2,52.223.243.60
530,class2,52.223.243.224
531,class2,52.223.243.59
532,class2,52.223.243.48
533,class2,52.223.243.50
534,class2,52.223.243.56
535,class2,52.223.243.55
536,class2,52.223.243.228
537,class2,52.223.243.131
