,class,ip
149,class1,192.16.65.187
150,class6,52.223.226.87
151,class5,52.223.226.77
152,class5,52.223.244.122
153,class3,52.223.227.116
154,class4,192.16.65.173
155,class5,99.181.97.187
156,class2,192.16.65.153
157,class7,52.223.226.88
158,class5,192.16.65.41
159,class7,52.223.244.220
160,class0,52.223.227.161
161,class5,192.16.65.155
162,class3,99.181.97.175
163,class3,99.181.97.78
164,class4,52.223.244.251
165,class3,52.223.226.105
166,class3,99.181.97.181
167,class7,99.181.97.138
168,class7,52.223.226.100
169,class4,52.223.226.151
170,class2,52.223.244.103
171,class1,99.181.97.140
172,class5,99.181.97.51
173,class4,52.223.227.77
174,class2,52.223.226.98
175,class3,52.223.226.92
176,class6,52.223.227.34
177,class7,52.223.227.157
178,class4,192.16.65.119
179,class5,52.223.227.114
180,class1,52.223.226.106
181,class0,52.223.227.179
182,class5,192.16.65.124
183,class5,52.223.227.54
184,class5,52.223.226.120
185,class0,52.223.226.75
186,class0,52.223.227.156
187,class3,192.16.65.114
188,class4,99.181.97.161
189,class0,99.181.97.143
190,class6,52.223.244.104
191,class2,52.223.244.36
192,class1,52.223.226.236
193,class1,52.223.226.158
194,class7,52.223.226.235
195,class6,99.181.97.56
196,class7,99.181.97.151
197,class2,52.223.244.174
198,class3,52.223.226.135
199,class6,99.181.97.160
200,class7,52.223.226.72
201,class0,99.181.97.174
202,class1,99.181.97.73
203,class3,52.223.226.85
204,class2,52.223.227.44
205,class1,192.16.65.144
206,class5,52.223.244.181
207,class0,99.181.97.107
208,class3,52.223.226.139
209,class2,52.223.244.204
210,class6,99.181.97.124
211,class3,52.223.244.216
212,class2,52.223.226.86
213,class6,192.16.65.169
214,class4,52.223.226.91
215,class7,192.16.65.184
216,class7,52.223.227.21
217,class1,99.181.97.137
218,class1,99.181.97.183
219,class6,99.181.97.182
220,class4,192.16.65.152
221,class7,99.181.97.136
222,class7,99.181.97.70
223,class2,99.181.97.77
224,class1,52.223.226.103
225,class6,99.181.97.47
226,class1,52.223.227.78
227,class5,99.181.97.154
228,class2,99.181.97.40
229,class4,192.16.65.126
230,class3,99.181.97.97
231,class1,192.16.65.142
232,class6,52.223.226.201
233,class7,192.16.65.132
234,class4,192.16.65.151
235,class1,52.223.226.83
236,class2,192.16.65.156
237,class1,99.181.97.101
238,class1,52.223.227.42
239,class0,192.16.65.31
240,class6,99.181.97.59
241,class2,192.16.65.138
242,class0,52.223.227.85
243,class4,52.223.227.186
244,class4,192.16.65.150
245,class6,192.16.65.140
246,class6,192.16.65.145
247,class5,99.181.97.145
248,class3,99.181.97.108
249,class1,99.181.97.188
250,class3,99.181.97.165
251,class6,52.223.227.119
252,class6,192.16.65.185
253,class7,192.16.65.104
254,class4,99.181.97.72
255,class0,99.181.97.69
256,class6,52.223.226.119
257,class3,99.181.97.169
258,class7,52.223.226.125
259,class6,99.181.97.125
260,class3,52.223.226.145
261,class0,192.16.65.162
262,class0,192.16.65.33
263,class4,99.181.97.149
264,class6,99.181.97.139
265,class3,99.181.97.71
266,class5,99.181.97.61
267,class6,52.223.226.121
268,class1,52.223.226.153
269,class4,99.181.97.103
270,class5,52.223.226.157
271,class3,52.223.227.200
272,class1,52.223.228.80
273,class1,192.16.65.53
274,class4,192.16.65.18
275,class5,192.16.65.22
276,class2,192.16.65.24
277,class3,192.16.65.57
278,class5,192.16.65.13
279,class3,192.16.65.11
280,class6,192.16.65.25
281,class4,192.16.65.17
282,class0,52.223.244.83
283,class0,192.16.65.56
284,class6,192.16.65.54
285,class1,192.16.65.12
286,class5,192.16.65.58
287,class1,192.16.65.9
288,class7,192.16.65.16
289,class7,52.223.244.240
290,class7,52.223.244.135
291,class4,52.223.244.133
292,class2,52.223.226.110
293,class5,52.223.226.109
294,class4,52.223.244.228
295,class4,52.223.244.131
296,class6,52.223.244.132
297,class0,52.223.226.84
298,class3,52.223.244.130
299,class3,52.223.244.241
300,class1,52.223.244.81
301,class1,52.223.244.137
302,class1,52.223.244.155
303,class4,52.223.244.242
304,class1,52.223.244.154
305,class5,52.223.244.236
306,class3,52.223.244.243
307,class5,52.223.244.245
308,class3,192.16.65.19
309,class3,52.223.244.82
310,class7,192.16.65.15
311,class7,52.223.244.80
312,class0,192.16.65.55
313,class2,192.16.65.14
314,class4,52.223.228.10
315,class5,99.181.96.100
316,class7,99.181.96.134
317,class2,99.181.97.164
318,class7,192.16.65.52
319,class5,52.223.226.229
320,class6,99.181.97.150
321,class1,52.223.226.115
