,class,ip
294,class4,52.223.244.228
295,class1,52.223.244.131
296,class4,52.223.244.132
297,class5,52.223.226.84
298,class0,52.223.244.130
299,class3,52.223.244.241
300,class0,52.223.244.81
301,class5,52.223.244.137
302,class1,52.223.244.155
303,class1,52.223.244.242
304,class3,52.223.244.154
305,class5,52.223.244.236
306,class2,52.223.244.243
307,class5,52.223.244.245
308,class4,192.16.65.19
309,class4,52.223.244.82
310,class4,192.16.65.15
311,class5,52.223.244.80
312,class5,192.16.65.55
313,class3,192.16.65.14
314,class4,52.223.228.10
315,class4,99.181.96.100
316,class6,99.181.96.134
317,class1,99.181.97.164
318,class3,192.16.65.52
319,class6,52.223.226.229
320,class6,99.181.97.150
321,class0,52.223.226.115
