,class,ip
263,class6,99.181.97.149
264,class6,99.181.97.139
265,class4,99.181.97.71
266,class1,99.181.97.61
267,class3,52.223.226.121
268,class5,52.223.226.153
269,class6,99.181.97.103
270,class7,52.223.226.157
271,class4,52.223.227.200
272,class2,52.223.228.80
273,class7,192.16.65.53
274,class7,192.16.65.18
275,class0,192.16.65.22
276,class0,192.16.65.24
277,class6,192.16.65.57
278,class0,192.16.65.13
279,class4,192.16.65.11
280,class3,192.16.65.25
281,class6,192.16.65.17
282,class2,52.223.244.83
283,class5,192.16.65.56
284,class4,192.16.65.54
285,class0,192.16.65.12
286,class7,192.16.65.58
287,class2,192.16.65.9
288,class1,192.16.65.16
289,class1,52.223.244.240
290,class6,52.223.244.135
291,class1,52.223.244.133
292,class6,52.223.226.110
293,class6,52.223.226.109
294,class3,52.223.244.228
295,class6,52.223.244.131
296,class2,52.223.244.132
297,class6,52.223.226.84
298,class2,52.223.244.130
299,class3,52.223.244.241
300,class3,52.223.244.81
301,class4,52.223.244.137
302,class6,52.223.244.155
303,class7,52.223.244.242
304,class7,52.223.244.154
305,class0,52.223.244.236
306,class1,52.223.244.243
307,class0,52.223.244.245
308,class5,192.16.65.19
309,class6,52.223.244.82
310,class5,192.16.65.15
311,class5,52.223.244.80
312,class5,192.16.65.55
313,class0,192.16.65.14
314,class1,52.223.228.10
315,class3,99.181.96.100
316,class4,99.181.96.134
317,class4,99.181.97.164
318,class2,192.16.65.52
319,class2,52.223.226.229
320,class5,99.181.97.150
321,class5,52.223.226.115
