,class,ip
369,class0,52.223.244.245
370,class0,192.16.65.19
371,class0,52.223.244.82
372,class0,192.16.65.15
373,class0,52.223.244.80
374,class0,192.16.65.55
375,class0,192.16.65.14
376,class0,192.16.65.52
377,class0,99.181.97.150
378,class0,52.223.226.115
379,class0,52.223.246.6
380,class0,52.223.225.82
381,class0,52.223.224.9
382,class0,52.223.243.102
383,class0,52.223.243.12
384,class0,52.223.246.225
385,class0,52.223.225.69
386,class0,52.223.246.209
387,class0,52.223.225.87
388,class0,52.223.243.4
389,class0,52.223.224.176
390,class0,52.223.243.89
391,class0,52.223.246.30
392,class0,52.223.246.31
393,class0,52.223.224.182
394,class0,52.223.224.150
395,class0,52.223.246.149
396,class0,52.223.243.254
397,class0,52.223.224.158
398,class0,52.223.246.25
399,class0,52.223.225.102
400,class0,52.223.224.47
401,class0,52.223.224.122
402,class0,52.223.243.53
403,class0,52.223.243.67
404,class0,52.223.246.5
405,class0,52.223.224.13
406,class0,52.223.225.57
407,class0,52.223.224.156
408,class0,52.223.243.77
409,class0,52.223.224.16
410,class0,52.223.243.211
411,class0,52.223.243.220
412,class0,52.223.225.46
413,class0,52.223.243.116
414,class0,52.223.246.157
415,class0,52.223.225.92
416,class0,52.223.225.93
417,class0,52.223.225.44
418,class0,52.223.246.26
419,class0,52.223.246.134
420,class0,52.223.246.148
421,class0,52.223.246.244
422,class0,52.223.225.91
423,class0,52.223.243.232
424,class0,52.223.225.126
425,class0,52.223.246.170
426,class0,52.223.225.68
427,class0,52.223.225.45
428,class0,52.223.224.180
429,class0,52.223.243.152
430,class0,52.223.246.236
431,class0,52.223.225.48
432,class0,52.223.224.108
433,class0,52.223.243.206
434,class0,52.223.246.21
435,class0,52.223.243.235
436,class0,52.223.246.84
437,class0,52.223.224.183
438,class0,52.223.225.80
439,class0,52.223.225.103
440,class0,52.223.224.151
441,class0,52.223.243.33
442,class0,52.223.225.95
443,class0,52.223.243.150
444,class0,52.223.246.228
445,class0,52.223.224.32
446,class0,52.223.243.192
447,class0,52.223.243.98
448,class0,52.223.243.86
449,class0,52.223.246.150
450,class0,52.223.225.81
451,class0,52.223.243.84
452,class0,52.223.225.42
453,class0,52.223.243.212
454,class0,52.223.246.247
455,class0,52.223.225.72
456,class0,52.223.243.87
457,class0,52.223.229.48
458,class0,52.223.243.246
459,class0,52.223.243.237
460,class0,52.223.243.124
461,class0,52.223.246.147
462,class0,52.223.243.166
463,class0,52.223.244.84
464,class0,52.223.228.141
465,class0,52.223.225.101
466,class0,52.223.243.93
467,class0,52.223.246.12
468,class0,52.223.224.114
469,class0,52.223.228.237
470,class0,52.223.225.83
471,class0,52.223.246.24
472,class0,52.223.243.241
473,class0,52.223.243.167
474,class0,52.223.243.164
475,class0,52.223.225.86
476,class0,52.223.225.115
477,class0,52.223.224.60
478,class0,52.223.246.158
479,class0,52.223.225.75
480,class0,52.223.243.24
481,class0,52.223.225.73
482,class0,52.223.243.133
483,class0,52.223.243.253
484,class0,52.223.226.251
485,class0,52.223.244.159
486,class0,52.223.229.13
487,class0,52.223.229.33
488,class0,52.223.243.92
489,class0,52.223.229.52
490,class0,52.223.228.253
491,class0,52.223.243.27
492,class0,52.223.246.27
493,class0,52.223.228.252
494,class0,52.223.224.147
495,class0,52.223.243.184
496,class0,52.223.243.68
497,class0,52.223.243.110
498,class0,52.223.246.207
499,class0,52.223.246.235
500,class0,52.223.243.91
501,class0,52.223.244.86
502,class0,52.223.243.137
503,class0,52.223.225.94
504,class0,52.223.229.41
505,class0,52.223.246.242
506,class0,52.223.224.79
507,class0,52.223.243.80
508,class0,52.223.243.217
509,class0,52.223.225.100
510,class0,52.223.243.44
511,class0,52.223.243.172
512,class0,52.223.228.207
513,class0,52.223.243.214
514,class0,52.223.228.246
515,class0,52.223.229.42
516,class0,52.223.243.202
517,class0,52.223.229.7
518,class0,52.223.246.154
519,class0,52.223.244.110
520,class0,52.223.225.40
521,class0,52.223.243.34
522,class0,52.223.243.99
523,class0,52.223.243.122
524,class0,52.223.229.27
525,class0,52.223.243.105
526,class0,52.223.243.207
527,class0,52.223.228.245
528,class0,52.223.228.236
529,class0,52.223.228.248
530,class0,52.223.246.4
531,class0,52.223.243.100
532,class0,52.223.243.203
533,class0,52.223.246.159
534,class0,52.223.243.209
535,class0,52.223.244.111
536,class0,52.223.244.153
537,class0,52.223.243.35
538,class0,52.223.243.19
539,class0,52.223.243.194
540,class0,52.223.229.51
541,class0,52.223.246.7
542,class0,52.223.228.165
543,class0,52.223.243.193
544,class0,52.223.229.56
545,class0,52.223.246.230
546,class0,52.223.246.51
547,class0,52.223.243.83
548,class0,52.223.244.152
549,class0,52.223.243.205
550,class0,52.223.243.66
551,class0,52.223.243.213
552,class0,52.223.246.104
553,class0,52.223.228.197
554,class0,52.223.243.45
555,class0,52.223.243.234
556,class0,52.223.243.238
557,class0,52.223.243.90
558,class0,52.223.243.39
559,class0,52.223.244.85
560,class0,52.223.226.249
561,class0,52.223.243.236
562,class0,52.223.244.87
563,class0,52.223.243.180
564,class0,52.223.225.98
565,class0,52.223.229.43
566,class0,52.223.229.28
567,class0,52.223.243.104
568,class0,52.223.243.32
569,class0,52.223.243.38
570,class0,52.223.243.36
571,class0,52.223.243.63
572,class0,52.223.243.226
573,class0,52.223.243.227
574,class0,52.223.243.62
575,class0,52.223.243.58
576,class0,52.223.243.230
577,class0,52.223.226.30
578,class0,99.181.65.12
579,class0,52.223.225.172
580,class0,99.181.96.240
581,class0,52.223.247.241
582,class0,99.181.96.10
583,class0,52.223.225.204
584,class0,99.181.96.81
585,class0,99.181.96.228
586,class0,52.223.225.23
587,class0,52.223.247.236
588,class0,52.223.248.235
589,class0,99.181.96.226
590,class0,99.181.96.26
591,class0,52.223.243.225
592,class0,52.223.225.206
593,class0,52.223.243.51
594,class0,52.223.243.57
595,class0,99.181.97.135
596,class0,52.223.243.240
597,class0,52.223.243.61
598,class0,52.223.243.60
599,class0,52.223.243.224
600,class0,52.223.243.229
601,class0,52.223.243.59
602,class0,52.223.243.49
603,class0,52.223.243.48
604,class0,52.223.243.50
605,class0,52.223.243.37
606,class0,52.223.243.56
607,class0,52.223.243.55
608,class0,52.223.243.228
609,class0,52.223.243.131
