,class,ip
354,class3,185.42.206.220
355,class3,99.181.64.113
356,class2,52.223.195.75
357,class1,185.42.205.52
358,class2,185.42.205.36
359,class0,185.42.204.37
360,class1,52.223.195.103
361,class2,185.42.206.141
362,class2,52.223.195.8
363,class2,185.42.206.98
364,class1,185.42.204.118
365,class4,185.42.204.185
366,class4,99.181.68.177
367,class1,52.223.195.132
368,class4,185.42.205.91
369,class1,185.42.206.172
370,class0,99.181.64.163
371,class4,52.223.195.229
372,class4,185.42.204.99
373,class3,185.42.207.231
374,class3,99.181.64.225
375,class2,52.223.195.118
376,class0,52.223.195.199
377,class0,185.42.206.242
378,class2,52.223.195.240
379,class1,185.42.204.139
380,class0,185.42.206.109
381,class4,185.42.204.98
382,class4,185.42.206.192
383,class1,52.223.195.73
384,class4,185.42.206.108
385,class0,52.223.195.106
386,class3,185.42.204.39
387,class1,185.42.205.69
388,class3,185.42.206.113
389,class1,52.223.195.166
390,class3,52.223.195.180
391,class1,52.223.195.126
392,class2,99.181.65.51
393,class2,185.42.206.231
394,class1,185.42.206.133
395,class0,99.181.65.61
396,class3,185.42.206.216
397,class3,185.42.206.160
398,class0,185.42.204.7
399,class4,185.42.207.204
400,class2,99.181.64.156
401,class4,185.42.206.76
402,class4,185.42.204.76
403,class0,185.42.205.103
404,class3,99.181.64.124
405,class2,185.42.206.114
406,class0,185.42.207.208
407,class2,185.42.207.243
408,class1,185.42.205.111
409,class4,99.181.64.222
410,class0,185.42.205.65
411,class4,185.42.204.70
412,class0,185.42.206.163
413,class1,185.42.206.189
414,class4,185.42.205.74
415,class3,185.42.207.254
416,class4,185.42.205.124
417,class3,185.42.207.221
418,class4,52.223.195.230
419,class4,185.42.206.248
420,class3,185.42.206.245
421,class1,185.42.204.54
422,class1,185.42.204.137
423,class4,185.42.206.221
424,class2,185.42.205.113
425,class4,185.42.205.18
426,class3,99.181.64.219
427,class0,99.181.64.214
428,class3,185.42.205.125
429,class1,185.42.206.105
430,class1,99.181.64.125
431,class2,185.42.206.223
432,class3,52.223.195.178
433,class0,185.42.204.66
434,class0,185.42.205.59
435,class3,185.42.205.63
436,class2,185.42.204.111
437,class4,185.42.205.84
438,class0,185.42.205.7
439,class3,185.42.206.181
440,class3,99.181.65.16
441,class4,99.181.64.237
442,class3,185.42.204.110
443,class0,52.223.195.84
444,class1,185.42.205.82
445,class2,185.42.205.71
446,class3,185.42.205.5
447,class3,52.223.195.98
448,class4,185.42.205.109
449,class1,185.42.205.11
450,class2,185.42.204.112
451,class4,52.223.195.133
452,class4,185.42.207.246
453,class0,185.42.206.162
454,class4,52.223.195.233
455,class3,185.42.204.72
456,class0,185.42.205.57
457,class2,99.181.64.108
458,class3,185.42.205.45
459,class1,185.42.206.165
460,class2,52.223.195.131
461,class2,185.42.204.145
462,class0,52.223.195.35
463,class0,99.181.65.55
464,class0,185.42.204.183
465,class1,52.223.195.234
466,class0,185.42.205.115
467,class2,185.42.206.154
468,class4,99.181.64.210
