,class,ip
477,class0,185.42.204.229
478,class3,52.223.195.187
479,class4,185.42.206.116
480,class2,52.223.197.171
481,class3,52.223.195.117
482,class3,52.223.195.36
483,class3,185.42.206.140
484,class3,185.42.206.108
485,class3,185.42.206.178
486,class0,185.42.206.29
487,class3,52.223.195.106
488,class2,185.42.206.61
489,class0,185.42.205.248
490,class3,52.223.195.245
491,class3,185.42.206.104
492,class2,52.223.197.34
493,class3,185.42.206.199
494,class3,52.223.195.178
495,class5,99.181.64.225
496,class5,99.181.64.252
497,class2,52.223.197.184
498,class2,52.223.197.77
499,class2,185.42.204.233
500,class0,185.42.205.229
501,class0,185.42.205.132
502,class4,185.42.206.134
503,class0,185.42.205.166
504,class3,52.223.195.179
505,class0,185.42.206.11
506,class2,185.42.206.48
507,class2,52.223.197.22
508,class3,185.42.206.218
509,class2,185.42.206.27
510,class4,185.42.206.195
511,class0,185.42.206.4
512,class0,185.42.205.57
513,class2,52.223.197.28
514,class3,52.223.195.215
515,class3,52.223.195.32
516,class3,52.223.195.75
517,class3,52.223.195.206
518,class3,185.42.206.122
519,class0,185.42.204.253
520,class4,52.223.195.80
521,class0,185.42.205.202
522,class2,52.223.197.177
523,class4,185.42.205.25
524,class0,185.42.205.226
525,class2,52.223.197.23
526,class0,185.42.205.186
527,class3,52.223.195.62
528,class0,185.42.206.51
529,class3,52.223.195.30
530,class0,185.42.205.142
531,class3,185.42.206.216
532,class4,185.42.205.99
533,class2,185.42.206.33
534,class2,185.42.206.54
535,class2,52.223.197.70
536,class0,185.42.206.165
537,class2,185.42.206.36
538,class3,185.42.206.78
539,class4,185.42.205.29
540,class5,185.42.204.53
541,class0,185.42.206.19
542,class0,185.42.205.247
543,class2,52.223.197.68
544,class0,185.42.206.241
545,class0,52.223.197.16
546,class0,185.42.205.150
547,class2,52.223.197.75
548,class5,99.181.65.7
549,class2,52.223.197.35
550,class0,185.42.204.201
551,class0,185.42.206.46
552,class0,185.42.205.230
553,class0,185.42.205.215
554,class3,185.42.206.163
555,class2,52.223.197.4
556,class0,185.42.204.249
557,class0,185.42.206.28
558,class2,52.223.197.21
559,class5,99.181.64.202
560,class0,185.42.206.30
561,class3,185.42.206.98
562,class0,185.42.206.55
563,class2,52.223.197.172
564,class0,185.42.205.146
565,class2,52.223.197.74
566,class2,185.42.206.32
567,class0,185.42.205.176
568,class0,185.42.205.187
569,class2,185.42.205.228
570,class2,185.42.205.189
571,class0,185.42.205.213
572,class0,185.42.205.182
573,class2,52.223.197.188
574,class2,52.223.197.186
575,class0,185.42.206.8
576,class0,185.42.205.162
577,class4,185.42.205.106
578,class2,185.42.206.20
579,class0,185.42.205.197
580,class4,185.42.205.97
581,class2,52.223.197.91
582,class2,52.223.197.41
583,class0,185.42.205.192
584,class0,185.42.206.49
585,class2,52.223.197.17
586,class0,185.42.205.181
587,class3,52.223.195.181
588,class4,185.42.204.188
589,class2,52.223.197.30
590,class0,185.42.205.238
591,class2,52.223.197.64
592,class3,185.42.206.203
593,class2,185.42.206.25
594,class0,185.42.205.178
595,class0,52.223.197.157
596,class2,185.42.206.41
597,class4,185.42.205.23
598,class0,52.223.195.191
599,class4,185.42.205.44
600,class2,52.223.197.233
601,class4,185.42.205.39
602,class0,185.42.205.200
603,class4,185.42.204.141
604,class3,185.42.204.197
605,class2,185.42.206.13
606,class2,52.223.197.29
607,class0,185.42.205.243
608,class0,185.42.206.50
609,class0,185.42.205.134
610,class2,52.223.197.18
611,class2,52.223.197.66
612,class2,52.223.197.71
613,class0,185.42.205.169
614,class2,185.42.205.239
615,class2,52.223.197.65
616,class2,185.42.205.237
617,class2,185.42.206.56
618,class2,52.223.197.244
619,class0,185.42.206.43
620,class3,185.42.206.221
621,class2,185.42.206.23
622,class0,185.42.204.198
623,class0,185.42.206.60
624,class3,52.223.195.92
625,class0,185.42.205.193
626,class2,52.223.197.178
627,class2,52.223.197.179
628,class3,185.42.206.136
629,class3,52.223.195.189
630,class0,185.42.204.200
631,class5,185.42.204.38
632,class3,52.223.195.147
633,class2,185.42.205.179
634,class0,185.42.204.232
635,class2,52.223.197.42
636,class0,185.42.205.205
637,class2,52.223.197.40
638,class3,185.42.206.240
639,class5,99.181.64.205
640,class5,99.181.64.220
641,class2,52.223.197.185
642,class0,185.42.205.210
643,class0,185.42.205.140
644,class3,185.42.206.239
645,class2,52.223.197.79
646,class0,185.42.206.242
647,class3,185.42.206.109
648,class3,185.42.206.174
649,class0,185.42.204.204
650,class0,185.42.204.244
651,class0,185.42.204.230
652,class0,185.42.205.211
653,class2,52.223.197.20
654,class0,185.42.205.184
655,class4,185.42.205.87
656,class0,185.42.204.214
657,class3,185.42.205.14
658,class4,185.42.205.124
659,class4,185.42.205.125
660,class3,185.42.206.133
661,class0,185.42.205.143
662,class0,185.42.205.147
663,class2,52.223.197.73
664,class3,185.42.205.234
665,class3,185.42.206.161
666,class4,185.42.206.125
667,class3,185.42.206.152
668,class3,185.42.206.169
669,class4,185.42.205.77
670,class3,185.42.206.119
671,class2,52.223.197.46
672,class0,185.42.205.163
673,class2,52.223.197.19
674,class4,185.42.205.33
675,class0,185.42.205.191
676,class0,185.42.205.253
677,class0,185.42.205.201
678,class0,185.42.204.241
679,class4,185.42.205.85
680,class2,52.223.197.203
681,class0,185.42.205.183
682,class2,52.223.197.181
683,class0,185.42.205.180
684,class2,52.223.197.43
685,class4,185.42.205.28
686,class0,185.42.205.223
687,class0,185.42.204.254
688,class2,52.223.197.165
689,class0,52.223.195.60
690,class2,52.223.197.72
691,class4,185.42.205.8
692,class2,52.223.197.180
693,class2,52.223.197.45
694,class3,185.42.206.189
695,class2,52.223.197.164
696,class2,52.223.197.69
697,class3,185.42.206.220
698,class0,185.42.205.254
699,class3,185.42.205.55
700,class0,185.42.205.149
701,class0,185.42.205.209
702,class3,185.42.205.198
703,class2,52.223.197.67
704,class3,185.42.206.215
705,class0,185.42.205.245
706,class0,185.42.204.248
707,class0,185.42.205.139
708,class0,185.42.205.171
709,class3,185.42.206.181
710,class0,185.42.205.137
711,class0,185.42.205.244
712,class0,185.42.204.203
713,class4,185.42.205.16
714,class1,99.181.68.243
715,class1,99.181.68.228
716,class1,99.181.68.237
717,class1,99.181.68.245
718,class1,99.181.69.60
719,class1,99.181.68.249
720,class1,99.181.68.251
721,class1,99.181.68.240
722,class1,99.181.68.235
723,class1,99.181.68.239
724,class1,99.181.68.238
725,class1,99.181.68.233
726,class1,99.181.68.232
727,class1,99.181.68.236
728,class1,99.181.68.248
729,class1,99.181.69.35
730,class1,99.181.68.254
731,class1,99.181.68.250
732,class1,99.181.68.253
733,class1,99.181.68.246
734,class5,99.181.68.244
735,class1,99.181.68.234
736,class0,99.181.68.165
737,class0,185.42.205.207
738,class2,99.181.65.148
739,class2,52.223.197.76
740,class2,52.223.197.163
741,class0,185.42.205.195
742,class0,185.42.204.251
743,class0,185.42.205.172
744,class0,185.42.205.159
745,class2,185.42.206.44
746,class0,185.42.205.168
747,class0,185.42.205.212
748,class0,185.42.204.217
749,class0,185.42.205.177
750,class2,52.223.197.190
751,class2,52.223.197.44
752,class0,185.42.205.199
753,class2,52.223.197.249
754,class3,185.42.205.203
755,class0,185.42.205.173
756,class2,185.42.205.151
757,class0,185.42.205.188
758,class2,52.223.197.216
759,class0,185.42.205.242
760,class2,52.223.197.182
761,class0,185.42.205.214
762,class2,52.223.197.47
763,class0,185.42.204.226
764,class0,185.42.205.190
765,class0,185.42.205.220
766,class2,99.181.65.232
767,class2,185.42.204.211
768,class0,185.42.204.234
769,class2,185.42.205.224
770,class0,185.42.205.252
771,class0,185.42.205.227
772,class0,185.42.204.228
773,class3,2.16.107.16
774,class2,99.181.65.150
775,class0,2.16.107.64
776,class2,52.223.200.115
777,class0,2.16.107.97
778,class2,99.181.65.137
779,class0,99.181.68.164
780,class2,99.181.65.253
781,class0,99.181.68.169
782,class2,52.223.228.10
783,class2,99.181.66.56
784,class2,52.223.199.252
785,class0,99.181.68.142
786,class0,99.181.68.139
787,class2,99.181.66.47
788,class2,52.223.247.90
789,class0,99.181.68.141
790,class2,99.181.65.179
791,class0,99.181.68.140
792,class2,99.181.65.151
793,class2,99.181.64.49
794,class2,99.181.67.179
795,class0,99.181.68.136
796,class2,99.181.66.15
797,class2,99.181.65.216
798,class2,52.223.200.126
799,class2,99.181.68.167
800,class2,99.181.65.217
801,class2,52.223.200.15
802,class2,52.223.200.120
803,class0,99.181.68.171
804,class0,99.181.68.138
805,class2,99.181.65.196
806,class2,99.181.66.59
807,class0,99.181.68.137
808,class2,99.181.65.212
809,class2,99.181.65.252
810,class0,99.181.68.135
811,class2,52.223.200.55
812,class2,99.181.65.207
813,class2,99.181.64.11
814,class0,99.181.68.132
815,class2,99.181.64.58
816,class2,99.181.67.242
817,class2,99.181.67.167
818,class0,99.181.68.160
819,class2,52.223.200.100
820,class2,52.223.200.23
821,class2,99.181.66.17
822,class0,99.181.66.54
823,class2,99.181.65.228
824,class2,52.223.228.30
825,class0,185.42.204.219
826,class4,185.42.204.84
827,class2,99.181.67.137
828,class2,99.181.66.8
829,class2,99.181.65.154
830,class0,99.181.68.146
831,class2,99.181.67.145
832,class2,99.181.65.245
833,class2,52.223.200.202
834,class2,99.181.66.43
835,class2,99.181.65.198
836,class2,99.181.67.241
837,class2,99.181.65.210
838,class0,99.181.68.185
839,class0,99.181.68.177
840,class2,99.181.67.254
841,class2,99.181.67.140
842,class2,52.223.200.190
843,class2,99.181.66.22
844,class2,99.181.65.219
845,class2,52.223.200.93
846,class0,99.181.68.143
847,class2,52.223.200.135
848,class2,99.181.65.152
849,class2,99.181.67.164
850,class2,99.181.66.53
851,class2,52.223.200.179
852,class2,99.181.68.145
853,class2,99.181.65.230
854,class2,99.181.65.251
855,class2,99.181.67.171
856,class2,52.223.200.17
857,class2,99.181.65.173
858,class2,52.223.200.88
859,class2,99.181.66.48
860,class2,99.181.65.188
861,class2,99.181.67.238
862,class2,99.181.64.7
863,class2,99.181.64.55
864,class2,99.181.65.205
865,class2,99.181.64.57
866,class2,52.223.195.73
867,class2,99.181.67.214
868,class2,99.181.65.200
869,class2,99.181.66.58
870,class2,52.223.200.140
871,class2,99.181.66.40
872,class2,52.223.195.199
873,class2,99.181.66.4
874,class2,99.181.65.166
875,class2,99.181.67.232
876,class0,99.181.68.179
877,class2,99.181.64.45
878,class2,99.181.66.18
879,class2,99.181.65.160
880,class2,99.181.67.30
881,class2,99.181.66.27
882,class2,99.181.66.7
883,class2,52.223.199.240
884,class2,99.181.65.211
885,class2,99.181.66.14
886,class2,99.181.65.249
887,class2,52.223.200.222
888,class2,99.181.66.26
889,class2,99.181.65.247
890,class2,99.181.67.173
891,class2,99.181.67.220
892,class2,99.181.67.57
893,class2,99.181.68.184
894,class2,52.223.200.71
895,class2,99.181.67.119
896,class2,99.181.65.138
897,class2,52.223.200.171
898,class2,99.181.67.50
899,class2,99.181.65.141
900,class2,99.181.65.157
901,class2,99.181.65.135
902,class2,99.181.65.234
903,class2,52.223.199.61
904,class2,99.181.65.176
905,class2,99.181.67.245
906,class2,52.223.200.142
907,class2,99.181.65.233
908,class0,99.181.65.178
909,class2,99.181.67.213
910,class2,99.181.67.118
911,class2,99.181.65.250
912,class2,99.181.65.213
913,class2,99.181.66.52
914,class2,99.181.65.240
915,class2,99.181.65.162
916,class2,99.181.67.47
917,class2,52.223.199.4
918,class2,99.181.67.200
919,class2,99.181.65.225
920,class2,99.181.66.29
921,class2,99.181.65.204
922,class2,99.181.65.223
923,class2,99.181.65.208
924,class2,52.223.199.80
925,class2,99.181.67.221
926,class2,52.223.200.168
927,class2,99.181.65.241
928,class2,99.181.67.240
929,class2,99.181.65.186
930,class2,52.223.200.167
931,class2,99.181.66.84
932,class2,52.223.200.172
933,class2,99.181.67.142
934,class2,99.181.66.51
935,class2,52.223.200.138
936,class2,99.181.67.160
937,class2,99.181.65.235
938,class2,99.181.67.144
939,class2,99.181.67.161
940,class2,52.223.200.157
941,class2,99.181.65.209
942,class2,99.181.67.134
943,class2,99.181.65.139
944,class2,99.181.65.244
945,class2,99.181.67.21
946,class2,99.181.66.31
947,class2,99.181.67.135
948,class2,52.223.199.84
949,class2,99.181.65.226
950,class2,99.181.64.42
951,class2,99.181.66.23
952,class2,99.181.66.42
953,class2,99.181.67.139
954,class2,99.181.65.177
955,class2,99.181.67.168
956,class2,99.181.65.224
957,class2,99.181.66.50
958,class2,99.181.66.41
959,class2,99.181.66.60
960,class2,99.181.67.188
961,class2,99.181.67.16
962,class2,99.181.66.5
963,class2,99.181.66.45
964,class2,99.181.67.172
965,class2,99.181.67.29
966,class2,52.223.200.150
967,class2,99.181.65.172
968,class2,52.223.200.153
969,class2,99.181.66.187
970,class2,99.181.68.187
971,class2,99.181.65.236
972,class2,99.181.67.248
973,class2,99.181.65.239
974,class2,99.181.66.38
975,class2,99.181.68.172
976,class2,52.223.200.186
977,class2,99.181.67.165
978,class2,99.181.65.149
979,class2,52.223.200.90
980,class2,99.181.65.203
981,class2,52.223.200.11
982,class2,99.181.66.6
983,class2,99.181.67.132
984,class2,52.223.248.213
985,class2,99.181.65.199
986,class2,99.181.67.35
987,class2,99.181.65.218
988,class2,52.223.244.80
989,class2,52.223.227.232
990,class2,52.223.225.243
991,class2,99.181.96.26
992,class2,99.181.67.59
993,class2,99.181.67.218
994,class2,52.223.247.128
995,class2,99.181.67.170
996,class2,52.223.200.170
997,class2,52.223.225.203
998,class2,99.181.66.10
999,class2,99.181.65.180
1000,class2,52.223.199.45
1001,class2,99.181.68.178
1002,class2,99.181.67.222
1003,class2,52.223.200.221
1004,class2,99.181.67.233
1005,class2,99.181.67.183
1006,class2,52.223.199.47
1007,class2,52.223.199.86
1008,class2,99.181.67.48
1009,class2,99.181.67.84
1010,class2,99.181.64.48
1011,class2,52.223.199.222
1012,class2,52.223.200.177
1013,class2,52.223.199.7
1014,class2,52.223.195.202
1015,class2,99.181.67.169
1016,class2,99.181.67.5
1017,class2,99.181.66.209
1018,class2,99.181.67.108
1019,class2,99.181.65.185
1020,class2,99.181.67.211
1021,class2,52.223.200.204
1022,class2,99.181.64.87
1023,class2,99.181.67.163
1024,class2,99.181.67.8
1025,class2,99.181.67.217
1026,class2,52.223.199.18
1027,class2,52.223.199.226
1028,class2,52.223.200.45
1029,class2,52.223.200.147
1030,class2,99.181.67.237
1031,class2,99.181.67.136
1032,class2,99.181.65.155
1033,class2,52.223.200.159
1034,class2,99.181.65.229
1035,class2,52.223.200.166
1036,class2,52.223.200.80
1037,class2,52.223.200.83
1038,class2,99.181.67.85
1039,class2,99.181.67.53
1040,class2,52.223.200.155
1041,class2,52.223.199.39
1042,class2,52.223.200.152
1043,class2,99.181.65.238
1044,class2,99.181.65.202
1045,class2,99.181.66.9
1046,class2,52.223.199.212
1047,class2,99.181.67.177
1048,class2,52.223.199.246
1049,class2,52.223.200.207
1050,class2,99.181.66.172
1051,class2,52.223.199.245
1052,class2,185.42.207.146
1053,class2,99.181.64.10
1054,class2,52.223.200.36
1055,class2,52.223.199.87
1056,class2,52.223.200.139
1057,class2,52.223.199.48
1058,class2,99.181.66.49
1059,class2,99.181.67.251
1060,class2,99.181.67.12
1061,class2,99.181.67.91
1062,class2,99.181.67.52
1063,class2,52.223.199.197
1064,class2,99.181.64.18
1065,class2,99.181.66.231
