,class,ip
621,class1,99.181.65.202
622,class5,99.181.65.236
623,class4,185.42.205.59
624,class2,99.181.67.4
625,class4,185.42.205.85
626,class0,99.181.67.12
627,class0,52.223.199.18
628,class0,99.181.65.249
629,class6,52.223.195.106
630,class3,185.42.207.252
631,class3,52.223.195.191
632,class7,99.181.67.47
633,class1,99.181.67.45
634,class5,52.223.199.47
635,class2,185.42.205.50
636,class5,52.223.197.216
637,class0,52.223.197.244
638,class4,99.181.64.18
639,class0,99.181.67.5
640,class6,52.223.195.42
641,class7,99.181.67.18
642,class4,99.181.66.176
643,class6,52.223.199.30
644,class6,52.223.199.45
645,class1,185.42.205.106
646,class1,99.181.67.38
647,class0,185.42.205.68
648,class0,185.42.205.58
649,class2,99.181.67.40
650,class0,185.42.205.54
651,class0,99.181.67.17
652,class6,185.42.205.172
653,class1,52.223.199.48
654,class5,52.223.200.172
655,class7,52.223.195.21
656,class0,185.42.205.125
657,class1,185.42.205.41
658,class5,99.181.67.32
659,class1,185.42.205.26
660,class6,185.42.205.113
661,class3,99.181.68.171
662,class6,99.181.68.165
663,class3,185.42.204.254
664,class0,99.181.68.140
665,class3,99.181.68.136
666,class1,99.181.68.166
667,class2,99.181.65.46
668,class5,99.181.68.132
669,class6,99.181.68.169
670,class3,99.181.68.164
671,class7,99.181.68.139
672,class3,99.181.68.146
673,class2,99.181.68.145
674,class5,99.181.68.168
675,class0,99.181.68.137
676,class7,99.181.68.138
677,class6,99.181.68.170
678,class7,99.181.68.142
679,class7,99.181.68.141
680,class7,99.181.68.143
681,class6,99.181.68.167
682,class2,99.181.68.160
683,class7,185.42.205.28
684,class7,185.42.205.55
685,class4,185.42.205.73
686,class4,185.42.206.189
687,class1,185.42.206.218
688,class1,185.42.206.254
689,class7,185.42.205.69
690,class4,185.42.206.174
691,class1,185.42.206.166
692,class0,185.42.206.177
693,class6,185.42.206.231
694,class2,185.42.206.134
695,class4,185.42.206.241
696,class4,185.42.206.215
697,class4,185.42.206.125
698,class4,185.42.204.152
699,class4,185.42.206.224
700,class2,185.42.205.123
701,class2,185.42.206.108
702,class2,185.42.206.175
703,class0,185.42.206.199
704,class2,185.42.206.194
705,class0,185.42.206.83
706,class2,185.42.206.152
707,class2,185.42.206.160
708,class1,185.42.205.29
709,class3,185.42.206.114
710,class3,185.42.206.116
711,class1,185.42.205.116
712,class6,185.42.206.122
713,class2,185.42.206.192
714,class6,185.42.206.185
715,class5,185.42.206.234
716,class0,185.42.205.67
717,class2,185.42.206.120
718,class7,185.42.206.100
719,class0,185.42.205.86
720,class6,185.42.206.195
721,class4,185.42.206.104
722,class1,185.42.205.121
723,class4,185.42.206.184
724,class1,185.42.206.71
725,class4,185.42.204.139
726,class4,185.42.206.103
727,class7,185.42.206.220
728,class2,185.42.206.161
729,class1,185.42.206.225
730,class7,185.42.206.78
731,class1,185.42.205.90
732,class0,185.42.206.109
733,class3,185.42.205.34
734,class3,185.42.206.214
735,class4,185.42.206.137
736,class0,185.42.205.75
737,class5,185.42.206.240
738,class7,185.42.206.221
739,class3,185.42.206.105
740,class7,185.42.206.206
741,class4,185.42.206.162
742,class2,185.42.206.101
743,class7,185.42.206.107
744,class6,185.42.205.70
745,class6,185.42.206.219
746,class2,185.42.206.163
747,class3,185.42.205.84
748,class1,185.42.206.170
749,class3,185.42.206.181
750,class4,185.42.206.98
751,class0,185.42.205.109
752,class5,185.42.205.56
753,class7,185.42.205.79
754,class3,185.42.206.133
755,class0,185.42.206.119
756,class0,185.42.206.148
757,class7,185.42.206.210
758,class0,185.42.205.74
759,class7,185.42.206.223
760,class4,185.42.205.31
761,class2,185.42.205.107
762,class0,185.42.206.217
763,class4,185.42.206.171
764,class7,185.42.206.250
765,class2,185.42.206.248
766,class2,185.42.205.38
767,class3,185.42.205.99
768,class6,185.42.206.76
769,class7,185.42.204.143
770,class6,52.223.197.30
771,class2,52.223.197.29
772,class4,52.223.197.164
773,class5,52.223.197.165
774,class1,52.223.199.246
775,class3,52.223.197.74
776,class7,52.223.197.162
777,class5,185.42.206.49
778,class5,185.42.206.33
779,class0,185.42.204.211
780,class6,185.42.204.253
781,class0,185.42.204.201
782,class1,52.223.197.184
783,class3,52.223.197.68
784,class6,185.42.206.36
785,class7,185.42.206.27
786,class6,185.42.205.223
787,class5,52.223.197.203
788,class5,52.223.197.45
789,class7,52.223.197.35
790,class3,185.42.204.232
791,class7,52.223.197.17
792,class2,52.223.197.70
793,class3,52.223.197.179
794,class3,185.42.206.50
795,class3,52.223.199.222
796,class0,185.42.206.44
797,class5,99.181.64.60
798,class0,185.42.206.20
799,class1,52.223.197.47
800,class0,52.223.197.21
801,class4,52.223.197.190
802,class1,185.42.205.163
803,class5,52.223.197.66
804,class7,52.223.197.91
805,class2,52.223.197.185
806,class7,52.223.197.181
807,class5,52.223.197.43
808,class7,185.42.206.47
809,class1,52.223.197.72
810,class4,52.223.197.75
811,class3,52.223.197.73
812,class7,52.223.197.76
813,class6,52.223.197.16
814,class6,52.223.197.178
815,class6,52.223.197.65
816,class7,52.223.197.79
817,class0,52.223.197.69
818,class4,52.223.197.188
819,class7,52.223.197.22
820,class3,185.42.206.32
821,class6,52.223.197.186
822,class2,185.42.204.217
823,class3,99.181.64.33
824,class7,52.223.197.28
825,class4,185.42.205.226
826,class6,185.42.205.140
827,class2,52.223.197.41
828,class0,185.42.205.151
829,class0,185.42.205.76
830,class0,185.42.205.227
831,class2,52.223.197.71
832,class1,185.42.204.228
833,class5,185.42.206.14
834,class1,185.42.205.244
835,class5,185.42.205.132
836,class0,52.223.197.67
837,class4,185.42.205.243
838,class2,185.42.205.253
839,class5,52.223.197.18
840,class2,185.42.206.46
841,class2,52.223.197.40
842,class5,52.223.197.19
843,class3,185.42.205.171
844,class3,52.223.197.23
845,class0,52.223.197.34
846,class1,52.223.197.20
847,class4,52.223.197.44
848,class0,185.42.204.241
849,class1,52.223.197.180
850,class1,52.223.197.42
851,class3,52.223.197.4
852,class2,52.223.197.78
853,class6,99.181.64.58
854,class5,52.223.197.64
855,class0,52.223.197.46
856,class5,99.181.64.4
857,class5,185.42.204.200
858,class0,185.42.204.230
859,class2,52.223.195.139
860,class2,52.223.195.250
861,class6,52.223.195.6
862,class6,185.42.206.48
863,class3,185.42.204.59
864,class4,185.42.204.121
865,class1,99.181.64.57
866,class3,185.42.206.60
867,class4,185.42.204.204
868,class5,52.223.195.247
869,class4,185.42.206.29
870,class3,52.223.199.12
871,class1,52.223.195.167
872,class7,185.42.204.65
873,class3,52.223.195.132
874,class5,185.42.204.54
875,class1,52.223.195.179
876,class5,52.223.195.218
877,class5,52.223.200.207
878,class4,52.223.195.235
879,class4,185.42.204.98
880,class0,52.223.195.98
881,class0,52.223.199.26
882,class6,185.42.207.244
883,class1,185.42.204.49
884,class7,185.42.205.143
885,class5,52.223.199.11
886,class7,185.42.204.63
887,class2,185.42.204.116
888,class0,52.223.195.84
889,class5,185.42.204.43
890,class4,185.42.204.118
891,class1,185.42.204.85
892,class0,52.223.195.93
893,class0,52.223.199.39
894,class1,99.181.64.7
895,class7,99.181.64.52
896,class4,52.223.195.8
897,class6,52.223.195.90
898,class3,52.223.195.110
899,class7,52.223.199.4
900,class7,185.42.207.199
901,class6,185.42.206.4
902,class6,185.42.207.217
903,class7,185.42.204.114
904,class6,99.181.64.49
905,class3,185.42.204.119
906,class2,185.42.206.51
907,class7,52.223.200.221
908,class1,185.42.204.44
909,class1,52.223.195.117
910,class7,185.42.204.93
911,class3,52.223.199.87
912,class2,52.223.195.105
913,class4,185.42.204.31
914,class3,185.42.207.196
915,class6,185.42.204.109
916,class4,52.223.199.13
917,class6,52.223.199.75
918,class1,185.42.207.242
919,class4,52.223.195.165
920,class5,185.42.204.86
921,class1,99.181.65.250
922,class3,99.181.65.200
923,class2,52.223.200.159
924,class5,99.181.67.233
925,class0,99.181.67.162
926,class5,52.223.195.87
927,class4,99.181.64.161
928,class4,99.181.65.22
929,class2,185.42.207.248
930,class5,185.42.204.147
931,class1,185.42.204.68
932,class6,185.42.204.104
933,class6,52.223.195.74
934,class6,185.42.207.169
935,class0,185.42.207.122
936,class0,185.42.204.233
937,class1,99.181.66.14
938,class1,99.181.65.251
939,class2,99.181.66.252
940,class4,52.223.200.222
941,class1,185.42.207.103
942,class2,185.42.207.219
943,class4,99.181.66.178
944,class5,99.181.66.11
945,class0,99.181.64.136
946,class3,185.42.206.41
947,class2,99.181.65.27
948,class6,185.42.207.234
949,class6,99.181.67.138
950,class2,185.42.207.100
951,class4,185.42.204.125
952,class4,185.42.204.107
953,class3,52.223.195.36
954,class1,185.42.204.16
955,class5,99.181.64.211
956,class7,99.181.65.252
957,class7,185.42.207.171
958,class4,185.42.207.178
959,class6,99.181.65.41
960,class7,99.181.67.173
961,class1,99.181.66.181
962,class1,185.42.205.25
963,class7,99.181.66.247
964,class2,99.181.67.254
965,class4,185.42.204.72
966,class5,185.42.207.206
967,class0,99.181.67.248
968,class1,99.181.64.219
969,class5,52.223.200.190
970,class0,99.181.67.136
971,class7,99.181.66.214
972,class3,99.181.64.125
973,class4,52.223.195.30
974,class5,99.181.65.60
975,class4,185.42.206.43
976,class7,52.223.195.188
977,class1,99.181.66.228
978,class0,185.42.206.11
979,class4,99.181.66.29
980,class5,99.181.66.171
981,class4,52.223.195.69
982,class3,185.42.204.187
983,class4,99.181.66.244
984,class2,99.181.67.9
985,class3,52.223.200.187
986,class0,99.181.64.17
987,class3,185.42.205.211
988,class1,99.181.66.190
989,class4,99.181.65.232
990,class2,99.181.67.15
991,class2,52.223.197.77
992,class0,185.42.206.61
993,class6,52.223.195.115
994,class4,185.42.207.172
995,class5,52.223.199.80
996,class7,185.42.204.76
997,class1,52.223.195.126
998,class2,52.223.195.238
999,class3,52.223.199.41
1000,class5,52.223.195.242
1001,class4,99.181.64.48
1002,class5,185.42.207.198
1003,class2,52.223.195.164
1004,class1,185.42.204.15
1005,class4,185.42.204.71
1006,class7,185.42.207.233
1007,class2,52.223.195.162
1008,class5,185.42.207.117
1009,class3,99.181.66.215
1010,class7,185.42.207.102
1011,class2,99.181.67.140
1012,class5,99.181.66.186
1013,class3,185.42.207.229
1014,class5,99.181.64.246
1015,class0,185.42.207.168
1016,class2,99.181.66.182
1017,class1,52.223.195.181
1018,class4,99.181.64.222
1019,class4,185.42.204.26
1020,class1,99.181.64.138
1021,class7,99.181.66.253
1022,class6,99.181.65.61
1023,class3,185.42.204.9
1024,class1,185.42.204.106
1025,class6,99.181.67.220
1026,class3,185.42.207.249
1027,class6,99.181.66.189
1028,class4,52.223.199.54
1029,class6,185.42.207.202
1030,class4,185.42.206.57
1031,class5,99.181.67.11
1032,class1,185.42.206.13
1033,class5,185.42.204.11
1034,class5,185.42.204.112
1035,class5,185.42.204.120
1036,class2,185.42.207.241
1037,class1,99.181.64.121
1038,class1,185.42.204.55
1039,class2,185.42.204.82
1040,class6,99.181.66.27
1041,class6,99.181.65.12
1042,class0,185.42.204.20
1043,class6,99.181.65.25
1044,class5,99.181.67.37
1045,class7,99.181.67.39
1046,class5,99.181.67.34
1047,class0,99.181.65.204
1048,class1,99.181.64.210
1049,class6,185.42.207.105
