,class,ip
125,class2,185.42.206.238
126,class1,185.42.205.30
127,class3,185.42.207.203
128,class5,185.42.206.173
129,class0,185.42.207.146
130,class3,99.181.65.27
131,class0,185.42.204.73
132,class1,52.223.195.238
133,class1,52.223.195.82
134,class2,99.181.65.52
135,class1,185.42.205.24
136,class5,185.42.207.118
137,class2,185.42.204.174
138,class0,99.181.64.170
139,class0,185.42.207.252
140,class4,185.42.205.86
141,class4,185.42.204.122
142,class5,185.42.204.149
143,class2,185.42.205.107
144,class4,185.42.207.242
145,class3,185.42.204.44
146,class1,52.223.195.74
147,class1,99.181.68.136
148,class1,99.181.64.206
149,class0,99.181.68.187
150,class3,99.181.64.199
151,class1,185.42.205.56
152,class1,185.42.206.149
153,class5,99.181.64.138
154,class5,185.42.206.174
155,class0,185.42.206.215
156,class5,99.181.68.178
157,class1,185.42.206.136
158,class4,99.181.68.143
159,class2,185.42.205.97
160,class0,185.42.207.190
161,class4,99.181.64.105
162,class5,185.42.205.83
163,class3,52.223.195.187
164,class5,185.42.204.15
165,class1,185.42.205.75
166,class1,99.181.64.121
167,class2,99.181.64.253
168,class5,185.42.206.78
169,class5,185.42.204.36
170,class5,185.42.206.106
171,class0,185.42.206.104
172,class2,52.223.195.216
173,class4,185.42.204.49
174,class4,185.42.205.119
175,class4,185.42.207.169
176,class3,99.181.65.6
177,class5,99.181.68.141
178,class0,99.181.64.217
179,class1,185.42.207.233
180,class4,99.181.68.160
181,class3,185.42.207.107
182,class4,52.223.195.245
183,class5,185.42.206.184
184,class3,52.223.195.250
185,class2,185.42.205.126
186,class1,185.42.205.77
187,class0,99.181.64.160
188,class2,99.181.68.184
189,class5,52.223.195.70
190,class3,185.42.204.32
191,class1,185.42.204.164
192,class3,185.42.204.126
193,class1,185.42.207.199
194,class0,185.42.207.183
195,class4,52.223.195.110
196,class5,185.42.206.234
197,class4,185.42.204.60
198,class5,185.42.206.103
199,class5,99.181.65.18
200,class0,185.42.206.140
201,class3,185.42.204.188
202,class3,185.42.204.109
203,class2,185.42.206.224
204,class3,185.42.205.73
205,class3,52.223.195.206
206,class2,99.181.64.220
207,class5,52.223.195.90
208,class4,185.42.207.238
209,class5,185.42.206.237
210,class4,99.181.65.24
211,class2,185.42.205.50
212,class3,185.42.207.250
213,class1,99.181.64.116
214,class1,185.42.207.226
215,class1,185.42.204.89
216,class0,99.181.64.252
217,class0,99.181.64.167
218,class5,52.223.195.165
219,class5,185.42.205.120
220,class3,52.223.195.79
221,class0,99.181.64.202
222,class2,185.42.204.53
223,class0,52.223.195.105
224,class1,185.42.206.137
225,class1,185.42.205.31
226,class3,99.181.65.20
227,class4,99.181.65.28
228,class1,52.223.195.62
229,class4,52.223.195.218
230,class4,185.42.206.148
231,class0,185.42.205.101
232,class3,185.42.206.177
233,class3,99.181.64.203
234,class0,99.181.65.46
235,class4,52.223.195.195
236,class1,185.42.204.68
237,class4,185.42.206.210
238,class4,52.223.195.85
239,class3,185.42.204.117
240,class3,185.42.204.153
241,class3,52.223.195.170
242,class0,185.42.205.121
243,class5,185.42.205.26
244,class4,52.223.195.21
245,class4,99.181.64.164
246,class4,185.42.207.110
247,class2,185.42.206.142
248,class3,185.42.204.22
249,class0,52.223.195.191
250,class5,185.42.204.48
251,class5,185.42.205.88
252,class5,185.42.204.87
253,class3,52.223.195.87
254,class5,99.181.64.226
255,class3,185.42.207.229
256,class1,185.42.204.82
257,class4,185.42.207.111
258,class5,52.223.195.139
259,class1,99.181.64.251
260,class3,52.223.195.43
261,class4,185.42.204.55
262,class5,185.42.205.87
263,class2,185.42.207.101
264,class2,52.223.195.26
265,class5,99.181.64.241
266,class4,185.42.204.31
267,class2,185.42.206.249
268,class0,185.42.204.125
269,class2,185.42.204.86
270,class3,185.42.206.183
271,class1,185.42.206.254
272,class2,185.42.205.106
273,class1,185.42.207.170
274,class0,99.181.65.60
275,class5,52.223.195.242
276,class2,185.42.205.34
277,class2,52.223.195.13
278,class4,99.181.64.250
279,class4,52.223.195.93
280,class5,185.42.204.119
281,class4,99.181.64.117
282,class3,99.181.64.119
283,class1,99.181.64.221
284,class4,185.42.207.197
285,class1,99.181.64.208
286,class2,185.42.204.41
287,class2,99.181.65.59
288,class0,185.42.204.90
289,class0,99.181.65.17
290,class4,99.181.65.31
291,class2,185.42.207.198
292,class3,185.42.204.69
293,class5,52.223.195.11
294,class2,185.42.204.147
295,class2,185.42.207.122
296,class0,185.42.207.206
297,class0,52.223.195.202
298,class5,185.42.204.63
299,class1,185.42.205.16
300,class4,185.42.206.100
301,class0,52.223.195.141
302,class5,185.42.204.75
303,class1,185.42.205.99
304,class2,99.181.65.53
305,class0,99.181.65.22
306,class3,185.42.204.83
307,class0,52.223.195.67
308,class5,99.181.65.56
309,class1,185.42.206.111
310,class2,52.223.195.243
311,class5,185.42.206.145
312,class1,185.42.204.62
313,class2,185.42.206.214
314,class1,185.42.204.107
315,class5,52.223.195.239
316,class5,185.42.204.146
317,class0,185.42.206.83
318,class3,185.42.205.46
319,class0,185.42.204.104
320,class0,99.181.64.196
321,class3,185.42.206.123
322,class4,52.223.195.151
323,class5,185.42.205.44
324,class3,99.181.64.216
325,class3,185.42.207.209
326,class4,99.181.64.197
327,class3,185.42.205.100
328,class4,99.181.64.236
329,class5,185.42.207.205
330,class0,185.42.206.166
331,class5,185.42.204.93
332,class2,185.42.206.122
333,class2,185.42.204.85
334,class0,185.42.206.134
335,class0,99.181.64.109
336,class5,185.42.205.49
337,class4,99.181.65.7
338,class5,52.223.195.162
339,class0,185.42.205.53
340,class4,185.42.207.241
341,class5,185.42.206.79
342,class2,52.223.195.6
343,class2,185.42.205.23
344,class2,185.42.206.152
345,class5,99.181.64.169
346,class4,185.42.206.251
347,class4,185.42.205.37
348,class5,52.223.195.154
349,class0,185.42.204.144
350,class4,185.42.204.42
351,class1,185.42.204.140
352,class5,185.42.207.220
353,class4,99.181.64.228
354,class0,185.42.206.220
355,class2,99.181.64.113
356,class0,52.223.195.75
357,class0,185.42.205.52
358,class2,185.42.205.36
359,class5,185.42.204.37
360,class2,52.223.195.103
361,class1,185.42.206.141
362,class1,52.223.195.8
363,class1,185.42.206.98
364,class0,185.42.204.118
365,class3,185.42.204.185
366,class5,99.181.68.177
367,class5,52.223.195.132
368,class5,185.42.205.91
369,class4,185.42.206.172
370,class1,99.181.64.163
371,class1,52.223.195.229
372,class3,185.42.204.99
373,class0,185.42.207.231
374,class3,99.181.64.225
375,class1,52.223.195.118
376,class3,52.223.195.199
377,class5,185.42.206.242
378,class5,52.223.195.240
379,class3,185.42.204.139
380,class3,185.42.206.109
381,class0,185.42.204.98
382,class0,185.42.206.192
383,class1,52.223.195.73
384,class4,185.42.206.108
385,class4,52.223.195.106
386,class3,185.42.204.39
387,class0,185.42.205.69
388,class1,185.42.206.113
389,class0,52.223.195.166
390,class1,52.223.195.180
391,class3,52.223.195.126
392,class2,99.181.65.51
393,class1,185.42.206.231
394,class0,185.42.206.133
395,class2,99.181.65.61
396,class3,185.42.206.216
397,class4,185.42.206.160
398,class3,185.42.204.7
399,class3,185.42.207.204
400,class2,99.181.64.156
401,class4,185.42.206.76
402,class3,185.42.204.76
403,class4,185.42.205.103
404,class2,99.181.64.124
405,class3,185.42.206.114
406,class5,185.42.207.208
407,class2,185.42.207.243
408,class0,185.42.205.111
409,class3,99.181.64.222
410,class3,185.42.205.65
411,class1,185.42.204.70
412,class5,185.42.206.163
413,class1,185.42.206.189
414,class0,185.42.205.74
415,class3,185.42.207.254
416,class2,185.42.205.124
417,class5,185.42.207.221
418,class4,52.223.195.230
419,class5,185.42.206.248
420,class2,185.42.206.245
421,class5,185.42.204.54
422,class5,185.42.204.137
423,class3,185.42.206.221
424,class1,185.42.205.113
425,class0,185.42.205.18
426,class0,99.181.64.219
427,class5,99.181.64.214
428,class0,185.42.205.125
429,class2,185.42.206.105
430,class2,99.181.64.125
431,class0,185.42.206.223
432,class2,52.223.195.178
433,class3,185.42.204.66
434,class2,185.42.205.59
435,class5,185.42.205.63
436,class0,185.42.204.111
437,class4,185.42.205.84
438,class3,185.42.205.7
439,class3,185.42.206.181
440,class4,99.181.65.16
441,class0,99.181.64.237
442,class5,185.42.204.110
443,class4,52.223.195.84
444,class2,185.42.205.82
445,class0,185.42.205.71
446,class3,185.42.205.5
447,class1,52.223.195.98
448,class4,185.42.205.109
449,class4,185.42.205.11
450,class0,185.42.204.112
451,class0,52.223.195.133
452,class1,185.42.207.246
453,class3,185.42.206.162
454,class0,52.223.195.233
455,class2,185.42.204.72
456,class0,185.42.205.57
457,class1,99.181.64.108
458,class2,185.42.205.45
459,class0,185.42.206.165
460,class2,52.223.195.131
461,class2,185.42.204.145
462,class4,52.223.195.35
463,class2,99.181.65.55
464,class2,185.42.204.183
465,class2,52.223.195.234
466,class0,185.42.205.115
467,class2,185.42.206.154
468,class2,99.181.64.210
