,class,ip
851,class3,52.223.197.4
852,class5,52.223.197.78
853,class1,99.181.64.58
854,class0,52.223.197.64
855,class3,52.223.197.46
856,class4,99.181.64.4
857,class6,185.42.204.200
858,class5,185.42.204.230
859,class0,52.223.195.139
860,class4,52.223.195.250
861,class3,52.223.195.6
862,class6,185.42.206.48
863,class4,185.42.204.59
864,class3,185.42.204.121
865,class6,99.181.64.57
866,class0,185.42.206.60
867,class1,185.42.204.204
868,class3,52.223.195.247
869,class0,185.42.206.29
870,class4,52.223.199.12
871,class0,52.223.195.167
872,class5,185.42.204.65
873,class1,52.223.195.132
874,class1,185.42.204.54
875,class1,52.223.195.179
876,class3,52.223.195.218
877,class5,52.223.200.207
878,class4,52.223.195.235
879,class0,185.42.204.98
880,class1,52.223.195.98
881,class0,52.223.199.26
882,class6,185.42.207.244
883,class6,185.42.204.49
884,class3,185.42.205.143
885,class2,52.223.199.11
886,class5,185.42.204.63
887,class0,185.42.204.116
888,class4,52.223.195.84
889,class0,185.42.204.43
890,class3,185.42.204.118
891,class5,185.42.204.85
892,class4,52.223.195.93
893,class6,52.223.199.39
894,class5,99.181.64.7
895,class4,99.181.64.52
896,class3,52.223.195.8
897,class1,52.223.195.90
898,class2,52.223.195.110
899,class4,52.223.199.4
900,class2,185.42.207.199
901,class6,185.42.206.4
902,class5,185.42.207.217
903,class3,185.42.204.114
904,class4,99.181.64.49
905,class4,185.42.204.119
906,class3,185.42.206.51
907,class3,52.223.200.221
908,class4,185.42.204.44
909,class2,52.223.195.117
910,class2,185.42.204.93
911,class0,52.223.199.87
912,class1,52.223.195.105
913,class5,185.42.204.31
914,class4,185.42.207.196
915,class4,185.42.204.109
916,class0,52.223.199.13
917,class1,52.223.199.75
918,class6,185.42.207.242
919,class3,52.223.195.165
920,class6,185.42.204.86
921,class2,99.181.65.250
922,class2,99.181.65.200
923,class6,52.223.200.159
924,class1,99.181.67.233
925,class0,99.181.67.162
926,class6,52.223.195.87
927,class2,99.181.64.161
928,class2,99.181.65.22
929,class0,185.42.207.248
930,class2,185.42.204.147
931,class0,185.42.204.68
932,class2,185.42.204.104
933,class1,52.223.195.74
934,class4,185.42.207.169
935,class3,185.42.207.122
936,class4,185.42.204.233
937,class1,99.181.66.14
938,class1,99.181.65.251
939,class6,99.181.66.252
940,class3,52.223.200.222
941,class3,185.42.207.103
942,class1,185.42.207.219
943,class0,99.181.66.178
944,class1,99.181.66.11
945,class1,99.181.64.136
946,class0,185.42.206.41
947,class0,99.181.65.27
948,class2,185.42.207.234
949,class5,99.181.67.138
950,class1,185.42.207.100
951,class4,185.42.204.125
952,class4,185.42.204.107
953,class6,52.223.195.36
954,class5,185.42.204.16
955,class5,99.181.64.211
956,class3,99.181.65.252
957,class5,185.42.207.171
958,class4,185.42.207.178
959,class6,99.181.65.41
960,class0,99.181.67.173
961,class4,99.181.66.181
962,class3,185.42.205.25
963,class3,99.181.66.247
964,class4,99.181.67.254
965,class4,185.42.204.72
966,class3,185.42.207.206
967,class0,99.181.67.248
968,class3,99.181.64.219
969,class4,52.223.200.190
970,class2,99.181.67.136
971,class0,99.181.66.214
972,class3,99.181.64.125
973,class3,52.223.195.30
974,class5,99.181.65.60
975,class6,185.42.206.43
976,class6,52.223.195.188
977,class0,99.181.66.228
978,class3,185.42.206.11
979,class2,99.181.66.29
980,class1,99.181.66.171
981,class2,52.223.195.69
982,class1,185.42.204.187
983,class5,99.181.66.244
984,class4,99.181.67.9
985,class4,52.223.200.187
986,class0,99.181.64.17
987,class6,185.42.205.211
988,class1,99.181.66.190
989,class2,99.181.65.232
990,class1,99.181.67.15
991,class2,52.223.197.77
992,class5,185.42.206.61
993,class3,52.223.195.115
994,class2,185.42.207.172
995,class5,52.223.199.80
996,class3,185.42.204.76
997,class2,52.223.195.126
998,class1,52.223.195.238
999,class3,52.223.199.41
1000,class2,52.223.195.242
1001,class3,99.181.64.48
1002,class3,185.42.207.198
1003,class1,52.223.195.164
1004,class5,185.42.204.15
1005,class1,185.42.204.71
1006,class1,185.42.207.233
1007,class4,52.223.195.162
1008,class6,185.42.207.117
1009,class6,99.181.66.215
1010,class2,185.42.207.102
1011,class6,99.181.67.140
1012,class5,99.181.66.186
1013,class0,185.42.207.229
1014,class4,99.181.64.246
1015,class4,185.42.207.168
1016,class0,99.181.66.182
1017,class2,52.223.195.181
1018,class3,99.181.64.222
1019,class1,185.42.204.26
1020,class3,99.181.64.138
1021,class5,99.181.66.253
1022,class4,99.181.65.61
1023,class4,185.42.204.9
1024,class3,185.42.204.106
1025,class5,99.181.67.220
1026,class5,185.42.207.249
1027,class6,99.181.66.189
1028,class0,52.223.199.54
1029,class2,185.42.207.202
1030,class2,185.42.206.57
1031,class1,99.181.67.11
1032,class4,185.42.206.13
1033,class5,185.42.204.11
1034,class3,185.42.204.112
1035,class0,185.42.204.120
1036,class2,185.42.207.241
1037,class4,99.181.64.121
1038,class0,185.42.204.55
1039,class2,185.42.204.82
1040,class6,99.181.66.27
1041,class3,99.181.65.12
1042,class0,185.42.204.20
1043,class1,99.181.65.25
1044,class1,99.181.67.37
1045,class5,99.181.67.39
1046,class4,99.181.67.34
1047,class1,99.181.65.204
1048,class2,99.181.64.210
1049,class1,185.42.207.105
