,class,ip
104,class2,185.42.206.217
105,class2,185.42.204.4
106,class3,185.42.206.161
107,class2,185.42.205.19
108,class0,185.42.206.101
109,class0,52.223.195.94
110,class2,185.42.205.61
111,class0,185.42.206.194
112,class2,185.42.204.106
113,class2,52.223.195.27
114,class2,185.42.206.169
115,class0,185.42.206.116
116,class2,185.42.206.125
117,class3,52.223.195.41
118,class0,185.42.206.250
119,class1,99.181.65.29
120,class1,99.181.68.181
121,class0,185.42.205.33
122,class0,185.42.205.9
123,class0,52.223.195.179
124,class2,185.42.204.152
125,class0,185.42.206.185
126,class2,185.42.204.13
127,class2,185.42.204.40
128,class2,185.42.205.67
129,class3,99.181.68.185
130,class0,52.223.195.110
131,class0,52.223.195.218
132,class0,99.181.65.59
133,class2,185.42.205.99
134,class2,185.42.205.109
135,class2,185.42.205.68
136,class2,185.42.206.170
137,class2,185.42.205.21
138,class5,99.181.68.142
139,class0,185.42.205.117
140,class3,185.42.207.102
141,class3,185.42.207.117
142,class2,99.181.65.5
143,class1,185.42.207.165
144,class2,185.42.206.159
145,class2,99.181.64.135
146,class2,185.42.204.44
147,class5,99.181.68.143
148,class2,185.42.207.233
149,class2,52.223.195.245
150,class5,185.42.207.183
151,class3,52.223.195.206
152,class2,185.42.207.250
153,class2,185.42.205.31
154,class2,185.42.205.88
155,class1,99.181.64.241
156,class2,99.181.64.119
157,class3,185.42.206.79
158,class3,185.42.206.251
159,class2,185.42.204.144
160,class2,52.223.195.8
161,class5,99.181.68.177
162,class0,185.42.206.172
163,class1,52.223.195.240
164,class2,185.42.205.69
165,class0,185.42.205.63
166,class2,99.181.65.25
167,class2,185.42.204.169
168,class2,185.42.205.85
169,class2,185.42.205.70
170,class0,52.223.195.177
171,class1,185.42.206.72
172,class2,52.223.195.71
173,class3,185.42.204.108
174,class0,185.42.207.103
175,class2,185.42.204.114
176,class3,99.181.64.211
177,class3,185.42.207.114
178,class3,185.42.207.196
179,class5,185.42.207.182
180,class2,185.42.206.199
181,class5,99.181.68.179
182,class3,52.223.195.80
183,class3,185.42.207.247
184,class1,185.42.207.168
185,class3,185.42.204.16
186,class2,185.42.204.73
187,class2,52.223.195.238
188,class0,185.42.204.174
189,class1,99.181.68.136
190,class5,99.181.68.178
191,class3,185.42.206.136
192,class3,99.181.64.121
193,class0,99.181.64.253
194,class2,185.42.206.104
195,class3,185.42.207.169
196,class2,185.42.206.184
197,class0,99.181.64.160
198,class0,185.42.207.199
199,class2,185.42.206.234
200,class2,99.181.64.220
201,class0,52.223.195.165
202,class0,99.181.65.28
203,class2,185.42.206.177
204,class2,185.42.204.68
205,class0,185.42.204.117
206,class1,185.42.207.110
207,class0,185.42.204.22
208,class0,185.42.204.48
209,class3,185.42.207.111
210,class0,52.223.195.26
211,class2,185.42.205.34
212,class1,52.223.195.13
213,class2,52.223.195.93
214,class2,99.181.64.208
215,class2,185.42.207.198
216,class2,185.42.204.147
217,class2,185.42.205.16
218,class5,99.181.65.53
219,class2,99.181.65.22
220,class2,185.42.204.83
221,class2,185.42.206.214
222,class2,52.223.195.239
223,class2,185.42.205.46
224,class2,99.181.64.216
225,class2,99.181.64.197
226,class2,185.42.207.205
227,class2,185.42.206.166
228,class2,185.42.204.93
229,class0,99.181.64.109
230,class1,99.181.65.7
231,class3,52.223.195.103
232,class2,185.42.204.118
233,class0,52.223.195.118
234,class2,185.42.204.98
235,class3,185.42.206.108
236,class3,52.223.195.126
237,class0,185.42.206.133
238,class2,185.42.206.163
239,class0,185.42.206.248
240,class2,185.42.205.125
241,class3,99.181.65.16
242,class2,185.42.205.71
243,class2,52.223.195.98
244,class2,185.42.204.183
245,class0,185.42.206.239
246,class2,185.42.205.72
247,class3,99.181.65.49
248,class0,52.223.195.120
249,class2,185.42.204.168
250,class2,185.42.205.25
251,class2,185.42.205.110
252,class2,52.223.195.147
253,class2,185.42.206.241
254,class2,185.42.206.206
255,class0,185.42.206.225
256,class0,185.42.204.157
257,class1,52.223.195.112
258,class2,185.42.205.114
259,class2,185.42.205.108
260,class0,185.42.204.25
261,class0,185.42.205.105
262,class0,185.42.204.143
263,class0,52.223.195.155
264,class2,185.42.204.43
265,class2,52.223.195.33
266,class2,185.42.206.238
267,class2,99.181.64.206
268,class2,185.42.205.120
269,class0,52.223.195.139
270,class2,185.42.207.197
271,class0,185.42.206.145
272,class2,185.42.206.152
273,class0,185.42.207.231
274,class2,99.181.64.225
275,class0,52.223.195.199
276,class0,185.42.207.204
277,class2,185.42.205.124
278,class2,185.42.205.113
279,class2,185.42.206.105
280,class2,185.42.205.5
281,class0,185.42.206.178
282,class2,185.42.206.195
283,class2,52.223.195.36
284,class2,99.181.65.12
285,class2,52.223.195.247
286,class3,185.42.207.171
287,class2,52.223.195.187
288,class2,185.42.206.224
289,class2,185.42.206.210
290,class0,52.223.195.202
291,class2,185.42.204.37
292,class0,52.223.195.233
293,class2,99.181.64.108
294,class2,185.42.204.121
295,class0,99.181.64.246
296,class2,52.223.195.241
297,class2,185.42.204.120
298,class2,185.42.206.167
299,class2,185.42.204.79
300,class2,52.223.195.49
301,class0,185.42.204.124
302,class0,52.223.195.164
303,class2,52.223.195.34
304,class0,185.42.207.146
305,class1,52.223.195.82
306,class0,52.223.195.74
307,class2,99.181.64.199
308,class2,185.42.206.149
309,class2,185.42.206.174
310,class0,185.42.206.215
311,class0,185.42.207.190
312,class2,52.223.195.216
313,class0,185.42.207.107
314,class2,185.42.206.140
315,class2,185.42.204.109
316,class2,185.42.206.237
317,class2,185.42.204.89
318,class2,52.223.195.62
319,class0,52.223.195.195
320,class3,99.181.64.164
321,class2,185.42.204.87
322,class2,185.42.207.229
323,class2,185.42.204.55
324,class2,185.42.204.125
325,class0,99.181.65.17
326,class2,185.42.204.69
327,class3,185.42.207.206
328,class2,185.42.206.100
329,class2,52.223.195.67
330,class2,52.223.195.243
331,class0,185.42.204.62
332,class0,52.223.195.180
333,class2,185.42.206.76
334,class2,99.181.64.222
335,class2,185.42.204.54
336,class2,185.42.204.112
337,class2,185.42.207.246
338,class2,99.181.65.55
339,class0,52.223.195.40
340,class2,185.42.206.203
341,class2,185.42.206.218
342,class0,185.42.206.107
343,class2,52.223.195.113
344,class0,185.42.204.100
345,class2,52.223.195.56
346,class2,185.42.206.219
347,class2,185.42.207.253
348,class2,185.42.207.249
349,class0,185.42.204.11
350,class2,99.181.64.133
351,class2,185.42.204.77
352,class2,99.181.65.23
353,class2,99.181.65.27
354,class2,185.42.207.252
355,class2,99.181.64.138
356,class2,99.181.64.105
357,class2,185.42.204.49
358,class2,99.181.64.252
359,class2,99.181.65.20
360,class2,52.223.195.87
361,class0,185.42.207.170
362,class0,185.42.204.75
363,class0,185.42.207.209
364,class0,185.42.206.141
365,class2,185.42.206.242
366,class2,185.42.206.109
367,class2,185.42.206.223
368,class2,185.42.204.110
369,class0,185.42.207.244
370,class2,185.42.204.78
371,class2,185.42.204.39
372,class2,52.223.195.115
373,class2,99.181.65.13
374,class2,185.42.206.119
375,class2,185.42.204.95
376,class2,185.42.207.175
377,class0,185.42.204.30
378,class0,185.42.204.94
379,class2,52.223.195.227
380,class2,185.42.206.173
381,class2,99.181.65.6
382,class2,52.223.195.90
383,class2,99.181.65.24
384,class2,52.223.195.105
385,class2,99.181.64.251
386,class2,99.181.64.117
387,class2,185.42.204.41
388,class2,185.42.204.63
389,class2,185.42.204.107
390,class2,185.42.204.104
391,class0,99.181.64.196
392,class2,185.42.204.85
393,class2,185.42.204.42
394,class2,185.42.204.99
395,class2,52.223.195.166
396,class2,99.181.64.214
397,class2,99.181.64.125
398,class2,185.42.206.165
399,class0,185.42.206.236
400,class2,52.223.195.123
401,class0,99.181.64.161
402,class2,185.42.207.228
403,class2,99.181.64.207
404,class2,185.42.206.175
405,class2,52.223.195.190
406,class2,52.223.195.140
407,class2,99.181.64.213
408,class2,185.42.204.116
409,class2,185.42.204.60
410,class0,52.223.195.75
411,class2,99.181.64.219
412,class2,185.42.206.151
413,class2,99.181.64.123
