,class,ip
100,class0,99.181.97.68
101,class1,192.16.65.133
102,class0,52.223.226.74
103,class1,52.223.227.171
104,class2,99.181.97.176
105,class1,192.16.65.141
106,class1,52.223.244.254
107,class1,99.181.97.146
108,class3,52.223.226.76
109,class1,52.223.244.93
110,class1,99.181.97.155
111,class3,52.223.226.116
112,class2,99.181.97.60
113,class0,99.181.97.74
114,class1,99.181.97.106
115,class3,52.223.226.237
116,class0,192.16.65.179
117,class0,52.223.226.89
118,class3,99.181.97.134
119,class1,99.181.97.75
120,class0,52.223.244.248
121,class1,52.223.226.79
122,class2,52.223.226.117
123,class2,52.223.244.247
124,class1,99.181.97.109
125,class2,99.181.97.168
126,class3,99.181.97.132
127,class2,192.16.65.183
128,class1,99.181.97.98
129,class1,52.223.226.82
130,class1,52.223.226.99
131,class0,99.181.97.96
132,class3,99.181.97.147
133,class1,192.16.65.188
134,class0,52.223.227.50
135,class0,52.223.227.40
136,class1,52.223.227.32
137,class2,52.223.226.71
138,class2,99.181.97.102
139,class0,99.181.97.166
140,class1,52.223.227.86
141,class1,52.223.226.211
142,class1,52.223.227.177
143,class0,99.181.97.52
144,class2,99.181.97.54
145,class3,99.181.97.148
146,class2,192.16.65.187
147,class2,52.223.226.87
148,class3,52.223.226.77
149,class3,52.223.227.116
150,class3,192.16.65.173
151,class0,99.181.97.187
152,class0,192.16.65.153
153,class2,52.223.226.88
154,class1,192.16.65.41
155,class1,52.223.244.220
156,class1,52.223.227.161
157,class2,192.16.65.155
158,class1,99.181.97.175
159,class1,99.181.97.78
160,class2,52.223.244.251
161,class2,52.223.226.105
162,class3,99.181.97.181
163,class0,99.181.97.138
164,class2,52.223.226.100
165,class2,52.223.226.151
166,class0,99.181.97.140
167,class1,99.181.97.51
168,class3,52.223.227.77
169,class1,52.223.226.98
170,class2,52.223.226.92
171,class1,52.223.227.34
172,class2,52.223.227.157
173,class2,192.16.65.119
174,class1,52.223.227.114
175,class1,52.223.226.106
176,class3,52.223.227.179
177,class2,192.16.65.124
178,class1,52.223.227.54
179,class1,52.223.226.120
180,class3,52.223.226.75
181,class1,52.223.227.156
182,class3,192.16.65.114
183,class2,99.181.97.161
184,class1,99.181.97.143
185,class2,52.223.226.236
186,class2,52.223.226.158
187,class2,52.223.226.235
188,class3,99.181.97.56
189,class3,99.181.97.151
190,class3,52.223.244.174
191,class0,52.223.226.135
192,class3,99.181.97.160
193,class1,52.223.226.72
194,class1,99.181.97.174
195,class0,99.181.97.73
196,class2,52.223.226.85
197,class3,52.223.227.44
198,class3,192.16.65.144
199,class3,99.181.97.107
200,class0,52.223.226.139
201,class1,52.223.244.204
202,class1,99.181.97.124
203,class3,52.223.244.216
204,class1,52.223.226.86
205,class0,192.16.65.169
206,class1,52.223.226.91
207,class1,192.16.65.184
208,class2,52.223.227.21
209,class3,99.181.97.137
210,class0,99.181.97.183
211,class0,99.181.97.182
212,class2,192.16.65.152
213,class0,99.181.97.136
214,class3,99.181.97.70
215,class3,99.181.97.77
216,class3,52.223.226.103
217,class3,99.181.97.47
218,class0,52.223.227.78
219,class0,99.181.97.154
220,class0,99.181.97.40
221,class1,192.16.65.126
222,class2,99.181.97.97
223,class3,192.16.65.142
224,class1,192.16.65.132
225,class0,192.16.65.151
226,class0,52.223.226.83
227,class2,192.16.65.156
228,class2,99.181.97.101
229,class0,52.223.227.42
230,class2,192.16.65.31
231,class3,99.181.97.59
232,class2,192.16.65.138
233,class3,52.223.227.85
234,class0,52.223.227.186
235,class3,192.16.65.150
236,class0,192.16.65.140
237,class3,192.16.65.145
238,class1,99.181.97.145
239,class0,99.181.97.108
240,class2,99.181.97.188
241,class0,99.181.97.165
242,class3,52.223.227.119
243,class0,192.16.65.185
244,class1,192.16.65.104
245,class0,99.181.97.72
246,class3,99.181.97.69
247,class2,52.223.226.119
248,class3,99.181.97.169
249,class2,52.223.226.125
250,class2,99.181.97.125
251,class3,52.223.226.145
252,class0,192.16.65.162
253,class3,192.16.65.33
254,class3,99.181.97.149
255,class0,99.181.97.139
256,class1,99.181.97.71
257,class2,99.181.97.61
258,class0,52.223.226.121
259,class3,52.223.226.153
260,class0,99.181.97.103
261,class2,52.223.226.157
262,class3,52.223.226.229
263,class2,52.223.228.80
264,class3,192.16.65.53
265,class1,192.16.65.18
266,class2,192.16.65.22
267,class0,192.16.65.24
268,class1,192.16.65.57
269,class3,192.16.65.13
270,class1,192.16.65.11
271,class3,192.16.65.25
272,class3,192.16.65.17
273,class1,52.223.244.83
274,class1,192.16.65.56
275,class1,192.16.65.54
276,class1,192.16.65.12
277,class1,192.16.65.58
278,class2,192.16.65.9
279,class1,192.16.65.16
280,class2,52.223.244.240
281,class3,52.223.244.135
282,class1,52.223.244.133
283,class2,52.223.226.110
284,class2,52.223.226.109
285,class0,52.223.244.228
286,class1,52.223.244.131
287,class3,52.223.244.132
288,class0,52.223.226.84
289,class3,52.223.244.130
290,class3,52.223.244.241
291,class0,52.223.244.81
292,class3,52.223.244.137
293,class3,52.223.244.155
294,class3,52.223.244.242
295,class0,52.223.244.154
296,class3,52.223.244.236
297,class1,52.223.244.243
298,class0,52.223.244.245
299,class1,192.16.65.19
300,class3,52.223.244.82
301,class3,192.16.65.15
302,class2,52.223.244.80
303,class2,192.16.65.55
304,class3,192.16.65.14
305,class3,99.181.97.150
306,class3,52.223.226.115
307,class0,52.223.246.6
308,class3,52.223.225.82
309,class0,52.223.224.9
310,class1,52.223.243.102
311,class3,52.223.243.12
312,class1,52.223.246.225
313,class2,52.223.225.69
314,class3,52.223.246.209
315,class3,52.223.225.87
316,class1,52.223.243.4
317,class1,52.223.224.176
318,class2,52.223.243.89
319,class3,52.223.246.30
320,class3,52.223.246.31
321,class2,52.223.224.182
322,class3,52.223.224.150
323,class3,52.223.246.149
324,class2,52.223.243.254
325,class2,52.223.224.158
326,class2,52.223.246.25
327,class0,52.223.225.102
328,class2,52.223.224.47
329,class2,52.223.224.122
330,class2,52.223.243.53
331,class2,52.223.243.67
332,class2,52.223.246.5
333,class0,52.223.224.13
334,class0,52.223.225.57
335,class0,52.223.224.156
336,class0,52.223.243.77
337,class3,52.223.224.16
338,class0,52.223.243.211
339,class0,52.223.243.220
340,class2,52.223.225.46
341,class1,52.223.243.116
342,class0,52.223.246.157
343,class1,52.223.225.92
344,class2,52.223.225.93
345,class2,52.223.225.44
346,class0,52.223.246.26
347,class2,52.223.246.134
348,class1,52.223.246.148
349,class1,52.223.246.244
350,class1,52.223.225.91
351,class1,52.223.243.232
352,class2,52.223.225.126
353,class3,52.223.246.170
354,class2,52.223.225.68
355,class0,52.223.225.45
356,class2,52.223.224.180
357,class3,52.223.243.152
358,class0,52.223.246.236
359,class2,52.223.225.48
360,class2,52.223.224.108
361,class2,52.223.243.206
362,class2,52.223.246.21
363,class3,52.223.243.235
364,class1,52.223.246.84
365,class1,52.223.224.183
366,class0,52.223.225.80
367,class3,52.223.225.103
368,class3,52.223.224.151
369,class2,52.223.243.33
370,class1,52.223.225.95
371,class2,52.223.243.150
372,class3,52.223.246.228
373,class0,52.223.224.32
374,class2,52.223.243.192
375,class0,52.223.243.98
376,class0,52.223.243.86
377,class1,52.223.246.150
378,class2,52.223.225.81
379,class2,52.223.243.84
380,class2,52.223.225.42
381,class2,52.223.243.212
382,class2,52.223.246.247
383,class2,52.223.225.72
384,class0,52.223.243.87
385,class1,52.223.229.48
386,class3,52.223.243.246
387,class0,52.223.243.237
388,class0,52.223.243.124
389,class0,52.223.246.147
390,class0,52.223.243.166
391,class3,52.223.244.84
392,class2,52.223.228.141
393,class1,52.223.225.101
394,class0,52.223.243.93
395,class0,52.223.246.12
396,class2,52.223.224.114
397,class0,52.223.228.237
398,class2,52.223.225.83
399,class2,52.223.246.24
400,class0,52.223.243.241
401,class0,52.223.243.167
402,class1,52.223.243.164
403,class0,52.223.225.86
404,class1,52.223.225.115
405,class0,52.223.224.60
406,class1,52.223.246.158
407,class1,52.223.225.75
408,class2,52.223.243.24
409,class3,52.223.225.73
410,class3,52.223.243.133
411,class1,52.223.243.253
412,class2,52.223.226.251
413,class0,52.223.244.159
414,class1,52.223.229.13
415,class0,52.223.229.33
416,class0,52.223.243.92
417,class1,52.223.229.52
418,class0,52.223.228.253
419,class1,52.223.243.27
420,class2,52.223.246.27
421,class0,52.223.228.252
422,class3,52.223.224.147
423,class3,52.223.243.184
424,class1,52.223.243.68
425,class1,52.223.243.110
426,class0,52.223.246.207
427,class1,52.223.246.235
428,class2,52.223.243.91
429,class1,52.223.244.86
430,class0,52.223.243.137
431,class1,52.223.225.94
432,class1,52.223.229.41
433,class3,52.223.246.242
434,class0,52.223.224.79
435,class2,52.223.243.80
436,class1,52.223.243.217
437,class1,52.223.225.100
438,class3,52.223.243.44
439,class3,52.223.243.172
440,class3,52.223.228.207
441,class3,52.223.243.214
442,class1,52.223.228.246
443,class3,52.223.229.42
444,class1,52.223.243.202
445,class2,52.223.229.7
446,class3,52.223.246.154
447,class3,52.223.244.110
448,class1,52.223.225.40
449,class3,52.223.243.34
450,class3,52.223.243.99
451,class2,52.223.243.122
452,class3,52.223.229.27
453,class2,52.223.243.105
454,class2,52.223.243.207
455,class0,52.223.228.245
456,class0,52.223.228.236
457,class1,52.223.228.248
458,class1,52.223.246.4
459,class0,52.223.243.100
460,class3,52.223.243.203
461,class3,52.223.246.159
462,class3,52.223.243.209
463,class2,52.223.244.111
464,class1,52.223.244.153
465,class1,52.223.243.35
466,class3,52.223.243.19
467,class2,52.223.243.194
468,class1,52.223.229.51
469,class0,52.223.246.7
470,class2,52.223.228.165
471,class3,52.223.243.193
472,class3,52.223.229.56
473,class0,52.223.246.230
474,class2,52.223.246.51
475,class2,52.223.243.83
476,class0,52.223.244.152
477,class1,52.223.243.205
478,class1,52.223.243.66
479,class0,52.223.243.213
480,class1,52.223.246.104
481,class3,52.223.228.197
482,class3,52.223.243.45
483,class2,52.223.243.234
484,class2,52.223.243.238
485,class0,52.223.243.90
486,class3,52.223.243.39
487,class2,52.223.244.85
488,class0,52.223.226.249
489,class1,52.223.243.236
490,class0,52.223.244.87
491,class0,52.223.243.180
492,class0,52.223.225.98
493,class0,52.223.229.43
494,class0,52.223.229.28
495,class2,52.223.243.104
496,class1,52.223.243.32
497,class0,52.223.243.38
498,class2,52.223.243.36
499,class1,52.223.243.63
500,class3,52.223.243.226
501,class2,52.223.243.227
502,class0,52.223.243.62
503,class0,52.223.243.58
504,class1,52.223.243.230
505,class0,52.223.226.30
506,class0,99.181.65.12
507,class0,52.223.225.172
508,class0,99.181.96.240
509,class2,52.223.247.241
510,class3,99.181.96.10
511,class3,52.223.225.204
512,class3,99.181.96.81
513,class1,99.181.96.228
514,class0,52.223.225.23
515,class2,52.223.247.236
516,class0,52.223.248.235
517,class2,99.181.96.226
518,class2,99.181.96.26
519,class3,52.223.243.225
520,class1,52.223.225.206
521,class2,52.223.243.51
522,class3,52.223.243.57
523,class0,99.181.97.135
524,class1,52.223.243.61
525,class2,52.223.243.229
526,class1,52.223.243.49
527,class0,52.223.243.37
528,class0,52.223.243.240
529,class2,52.223.243.60
530,class3,52.223.243.224
531,class3,52.223.243.59
532,class1,52.223.243.48
533,class0,52.223.243.50
534,class2,52.223.243.56
535,class0,52.223.243.55
536,class3,52.223.243.228
537,class0,52.223.243.131
