,class,ip
112,class1,52.223.226.116
113,class0,99.181.97.60
114,class5,99.181.97.74
115,class0,99.181.97.106
116,class2,52.223.226.237
117,class3,192.16.65.179
118,class4,52.223.226.89
119,class5,99.181.97.134
120,class3,99.181.97.75
121,class1,52.223.244.248
122,class0,52.223.226.79
123,class5,52.223.226.117
124,class5,52.223.244.247
125,class4,99.181.97.109
126,class2,99.181.97.168
127,class5,99.181.97.132
128,class5,192.16.65.183
129,class4,99.181.97.98
130,class4,52.223.226.82
131,class1,52.223.226.99
132,class5,99.181.97.96
133,class1,99.181.97.147
134,class1,52.223.226.212
135,class0,192.16.65.188
136,class1,52.223.227.50
137,class1,52.223.227.40
138,class4,52.223.227.32
139,class1,52.223.226.71
140,class3,99.181.97.102
141,class4,99.181.97.166
142,class1,52.223.227.86
143,class5,52.223.244.109
144,class3,52.223.226.211
145,class2,52.223.227.177
146,class0,99.181.97.52
147,class0,99.181.97.54
148,class1,99.181.97.148
149,class4,192.16.65.187
150,class3,52.223.226.87
151,class1,52.223.226.77
152,class5,52.223.244.122
153,class5,52.223.227.116
154,class3,192.16.65.173
155,class4,99.181.97.187
156,class5,192.16.65.153
157,class2,52.223.226.88
158,class4,192.16.65.41
159,class5,52.223.244.220
160,class1,52.223.227.161
161,class1,192.16.65.155
162,class3,99.181.97.175
163,class0,99.181.97.78
164,class1,52.223.244.251
165,class0,52.223.226.105
166,class3,99.181.97.181
167,class5,99.181.97.138
168,class4,52.223.226.100
169,class0,52.223.226.151
170,class4,52.223.244.103
171,class0,99.181.97.140
172,class3,99.181.97.51
173,class1,52.223.227.77
174,class2,52.223.226.98
175,class2,52.223.226.92
176,class0,52.223.227.34
177,class2,52.223.227.157
178,class0,192.16.65.119
179,class1,52.223.227.114
180,class5,52.223.226.106
181,class5,52.223.227.179
182,class2,192.16.65.124
183,class2,52.223.227.54
184,class2,52.223.226.120
185,class3,52.223.226.75
186,class0,52.223.227.156
187,class5,192.16.65.114
188,class3,99.181.97.161
189,class3,99.181.97.143
190,class3,52.223.244.104
191,class5,52.223.244.36
192,class2,52.223.226.236
193,class0,52.223.226.158
194,class2,52.223.226.235
195,class1,99.181.97.56
196,class2,99.181.97.151
197,class2,52.223.244.174
198,class0,52.223.226.135
199,class2,99.181.97.160
200,class4,52.223.226.72
201,class0,99.181.97.174
202,class3,99.181.97.73
203,class0,52.223.226.85
204,class5,52.223.227.44
205,class4,192.16.65.144
206,class0,52.223.244.181
207,class0,99.181.97.107
208,class5,52.223.226.139
209,class1,52.223.244.204
210,class1,99.181.97.124
211,class1,52.223.244.216
212,class5,52.223.226.86
213,class3,192.16.65.169
214,class1,52.223.226.91
215,class5,192.16.65.184
216,class3,52.223.227.21
217,class5,99.181.97.137
218,class1,99.181.97.183
219,class2,99.181.97.182
220,class1,192.16.65.152
221,class3,99.181.97.136
222,class5,99.181.97.70
223,class1,99.181.97.77
224,class1,52.223.226.103
225,class2,99.181.97.47
226,class3,52.223.227.78
227,class4,99.181.97.154
228,class3,99.181.97.40
229,class2,192.16.65.126
230,class0,99.181.97.97
231,class0,192.16.65.142
232,class1,52.223.226.201
233,class1,192.16.65.132
234,class5,192.16.65.151
235,class0,52.223.226.83
236,class5,192.16.65.156
237,class0,99.181.97.101
238,class4,52.223.227.42
239,class5,192.16.65.31
240,class4,99.181.97.59
241,class5,192.16.65.138
242,class5,52.223.227.85
243,class3,52.223.227.186
244,class4,192.16.65.150
245,class3,192.16.65.140
246,class2,192.16.65.145
247,class0,99.181.97.145
248,class3,99.181.97.108
249,class1,99.181.97.188
250,class0,99.181.97.165
251,class5,52.223.227.119
252,class2,192.16.65.185
253,class3,192.16.65.104
254,class4,99.181.97.72
255,class5,99.181.97.69
256,class1,52.223.226.119
257,class3,99.181.97.169
258,class5,52.223.226.125
259,class5,99.181.97.125
260,class3,52.223.226.145
261,class2,192.16.65.162
262,class4,192.16.65.33
263,class5,99.181.97.149
264,class1,99.181.97.139
265,class1,99.181.97.71
266,class2,99.181.97.61
267,class3,52.223.226.121
268,class4,52.223.226.153
269,class0,99.181.97.103
270,class1,52.223.226.157
271,class1,52.223.227.200
272,class0,52.223.228.80
273,class4,192.16.65.53
274,class2,192.16.65.18
275,class2,192.16.65.22
276,class4,192.16.65.24
277,class2,192.16.65.57
278,class2,192.16.65.13
279,class2,192.16.65.11
280,class3,192.16.65.25
281,class0,192.16.65.17
282,class3,52.223.244.83
283,class4,192.16.65.56
284,class4,192.16.65.54
285,class2,192.16.65.12
286,class3,192.16.65.58
287,class3,192.16.65.9
288,class5,192.16.65.16
289,class5,52.223.244.240
290,class0,52.223.244.135
291,class5,52.223.244.133
292,class2,52.223.226.110
293,class0,52.223.226.109
294,class1,52.223.244.228
295,class3,52.223.244.131
296,class5,52.223.244.132
297,class5,52.223.226.84
298,class0,52.223.244.130
299,class4,52.223.244.241
300,class4,52.223.244.81
301,class2,52.223.244.137
302,class3,52.223.244.155
303,class4,52.223.244.242
304,class1,52.223.244.154
305,class3,52.223.244.236
306,class0,52.223.244.243
307,class3,52.223.244.245
308,class0,192.16.65.19
309,class0,52.223.244.82
310,class4,192.16.65.15
311,class3,52.223.244.80
312,class1,192.16.65.55
313,class2,192.16.65.14
314,class0,52.223.228.10
315,class2,99.181.96.100
316,class1,99.181.96.134
317,class4,99.181.97.164
318,class1,192.16.65.52
319,class2,52.223.226.229
320,class2,99.181.97.150
321,class4,52.223.226.115
