,class,ip
239,class6,185.42.205.189
240,class6,185.42.205.254
241,class6,52.223.195.70
242,class2,52.223.195.192
243,class5,52.223.195.204
244,class4,185.42.205.252
245,class2,185.42.205.239
246,class6,52.223.195.65
247,class0,52.223.195.222
248,class4,52.223.195.79
249,class6,52.223.195.143
250,class0,52.223.200.17
251,class3,185.42.205.209
252,class3,185.42.205.184
253,class6,52.223.195.60
254,class0,185.42.205.224
255,class5,52.223.195.43
256,class4,52.223.195.34
257,class1,52.223.195.87
258,class3,185.42.204.147
259,class3,99.181.67.19
260,class0,185.42.205.36
261,class1,99.181.65.172
262,class6,52.223.200.93
263,class4,52.223.200.37
264,class0,185.42.204.188
265,class5,185.42.207.57
266,class4,185.42.207.58
267,class4,185.42.207.90
268,class0,185.42.207.27
269,class1,185.42.207.44
270,class6,185.42.206.141
271,class4,185.42.206.203
272,class3,185.42.205.61
273,class3,99.181.64.125
274,class0,185.42.204.110
275,class5,185.42.206.106
276,class2,185.42.204.180
277,class0,185.42.204.164
278,class2,185.42.205.24
279,class5,185.42.204.107
280,class5,185.42.205.72
281,class1,185.42.207.251
282,class5,185.42.205.52
283,class6,185.42.204.32
284,class0,185.42.206.178
285,class5,185.42.205.47
286,class2,185.42.204.169
287,class6,185.42.207.249
288,class2,185.42.204.28
289,class1,185.42.204.50
290,class4,185.42.205.42
291,class1,185.42.204.157
292,class5,185.42.204.73
293,class3,185.42.204.52
294,class0,185.42.204.48
295,class1,185.42.206.172
296,class6,185.42.207.215
297,class3,185.42.204.184
298,class4,185.42.205.54
299,class0,185.42.207.253
300,class5,185.42.205.43
301,class0,185.42.206.123
302,class4,185.42.207.254
303,class4,185.42.205.94
304,class4,185.42.205.44
305,class5,185.42.206.159
306,class6,99.181.64.222
307,class3,185.42.206.236
308,class2,185.42.204.90
309,class6,185.42.207.223
310,class1,99.181.64.123
311,class2,185.42.204.144
312,class2,185.42.205.96
313,class0,185.42.204.9
314,class4,185.42.205.105
315,class2,185.42.205.8
316,class5,185.42.204.18
317,class0,185.42.204.104
318,class0,185.42.206.136
319,class1,185.42.205.21
320,class4,185.42.205.126
321,class1,185.42.205.114
322,class2,185.42.204.17
323,class3,185.42.204.87
324,class6,185.42.205.57
325,class4,185.42.205.124
326,class2,185.42.204.8
327,class6,185.42.205.66
328,class4,185.42.205.26
329,class5,185.42.207.228
330,class3,185.42.205.88
331,class3,185.42.204.146
332,class0,185.42.207.213
333,class5,185.42.205.77
334,class5,185.42.204.58
335,class0,185.42.205.49
336,class3,185.42.206.238
337,class5,99.181.65.56
338,class5,185.42.205.117
339,class1,185.42.205.111
340,class4,185.42.205.39
341,class4,185.42.205.93
342,class5,185.42.205.5
343,class0,185.42.206.251
344,class3,185.42.206.173
345,class6,185.42.207.247
346,class4,185.42.207.224
347,class1,185.42.205.48
348,class2,185.42.204.122
349,class1,185.42.204.57
350,class2,185.42.204.24
351,class3,99.181.65.232
352,class3,185.42.204.26
353,class4,185.42.207.248
354,class1,185.42.205.30
355,class3,185.42.204.27
356,class6,185.42.205.4
357,class0,185.42.207.216
358,class2,185.42.206.113
359,class6,185.42.206.237
360,class2,185.42.207.240
361,class1,185.42.204.125
362,class0,99.181.64.210
363,class1,185.42.204.148
364,class5,185.42.206.151
365,class2,185.42.207.220
366,class0,185.42.204.102
367,class0,185.42.204.185
368,class4,185.42.205.25
369,class3,185.42.204.117
370,class1,185.42.205.101
371,class3,185.42.207.201
372,class1,185.42.206.111
373,class0,185.42.204.46
374,class2,185.42.205.82
375,class3,185.42.204.10
376,class1,185.42.205.63
377,class1,185.42.205.89
378,class2,185.42.204.149
379,class4,52.223.200.120
380,class1,185.42.206.242
381,class4,185.42.204.16
382,class5,185.42.207.210
383,class0,185.42.205.22
384,class1,185.42.205.100
385,class1,185.42.205.62
386,class1,185.42.204.145
387,class0,185.42.206.239
388,class1,185.42.206.165
389,class3,185.42.205.59
390,class5,99.181.65.179
391,class2,99.181.66.184
392,class4,52.223.200.45
393,class6,52.223.200.83
394,class4,99.181.67.222
395,class0,99.181.67.139
396,class1,52.223.200.122
397,class5,52.223.200.90
398,class0,52.223.200.126
399,class3,52.223.200.55
400,class6,99.181.65.185
401,class0,99.181.68.142
402,class4,52.223.200.100
403,class4,52.223.200.39
404,class6,52.223.200.138
405,class4,99.181.67.238
406,class4,52.223.200.52
407,class2,99.181.66.40
408,class3,52.223.200.115
409,class1,99.181.66.49
410,class1,99.181.65.154
411,class6,99.181.65.251
412,class4,99.181.67.144
413,class0,99.181.65.219
414,class5,52.223.200.36
415,class2,99.181.65.217
416,class4,99.181.66.60
417,class6,99.181.66.26
418,class3,99.181.67.218
419,class1,52.223.200.80
420,class6,99.181.65.223
421,class1,52.223.200.88
422,class3,99.181.65.149
423,class4,99.181.67.115
424,class4,99.181.67.250
425,class4,99.181.67.8
426,class5,99.181.65.216
427,class4,99.181.66.29
428,class1,99.181.66.219
429,class3,99.181.66.11
430,class5,99.181.65.213
431,class6,99.181.65.151
432,class3,99.181.65.224
433,class4,99.181.65.210
434,class3,99.181.66.22
435,class1,99.181.67.38
436,class0,99.181.67.135
437,class0,99.181.66.41
438,class0,99.181.65.150
439,class4,99.181.66.45
440,class2,52.223.200.170
441,class4,99.181.67.134
442,class3,99.181.65.226
443,class0,99.181.66.18
444,class2,99.181.65.177
445,class2,99.181.65.181
446,class3,99.181.65.137
447,class3,99.181.65.253
448,class2,99.181.66.8
449,class2,99.181.67.168
450,class6,99.181.66.54
451,class6,99.181.65.229
452,class3,52.223.200.164
453,class4,99.181.65.212
454,class6,99.181.64.46
455,class3,99.181.65.160
456,class0,99.181.67.214
457,class6,99.181.65.141
458,class6,99.181.65.165
459,class4,99.181.65.239
460,class6,99.181.65.205
461,class4,99.181.66.38
462,class6,99.181.67.211
463,class5,99.181.67.223
464,class1,99.181.64.42
465,class6,99.181.66.180
466,class3,99.181.66.198
467,class5,99.181.65.235
468,class1,99.181.67.183
469,class6,99.181.65.233
470,class5,99.181.66.190
471,class3,99.181.66.215
472,class4,99.181.66.216
473,class0,99.181.66.42
474,class2,99.181.65.218
475,class5,99.181.67.232
476,class0,99.181.66.58
477,class3,99.181.65.178
478,class2,99.181.67.118
479,class0,99.181.67.23
480,class3,99.181.65.199
481,class2,99.181.65.240
482,class0,99.181.67.108
483,class2,99.181.65.139
484,class0,99.181.66.9
485,class0,99.181.67.220
486,class3,99.181.65.230
487,class3,99.181.67.147
488,class6,99.181.67.18
489,class0,99.181.67.42
490,class1,185.42.206.71
491,class3,99.181.67.254
492,class2,99.181.67.51
493,class0,99.181.67.189
494,class5,99.181.66.43
495,class0,99.181.64.36
496,class3,99.181.66.202
497,class2,99.181.68.138
498,class3,99.181.68.164
499,class6,185.42.206.185
500,class1,99.181.68.167
501,class0,99.181.68.137
502,class6,185.42.206.76
503,class2,185.42.206.221
504,class3,99.181.64.45
505,class5,99.181.67.14
506,class4,99.181.67.43
507,class0,99.181.68.146
508,class3,99.181.67.41
509,class6,99.181.67.251
510,class2,99.181.64.80
511,class5,99.181.68.168
512,class5,185.42.206.134
513,class0,99.181.67.11
514,class2,52.223.200.177
515,class5,99.181.65.252
516,class0,99.181.67.248
517,class2,99.181.67.136
518,class2,185.42.206.163
519,class0,99.181.67.240
520,class3,52.223.200.159
521,class6,185.42.205.84
522,class1,99.181.64.93
523,class3,99.181.67.37
524,class2,52.223.200.147
525,class4,185.42.206.215
526,class1,185.42.206.234
527,class0,185.42.204.143
528,class0,185.42.205.34
529,class1,185.42.206.104
530,class4,185.42.206.224
531,class2,185.42.206.250
532,class3,185.42.205.121
533,class4,185.42.206.78
534,class3,185.42.206.210
535,class0,185.42.205.90
536,class5,185.42.205.109
537,class6,185.42.206.223
538,class5,185.42.206.214
539,class1,185.42.206.166
540,class2,185.42.206.220
541,class3,185.42.205.38
542,class5,52.223.197.165
543,class3,52.223.197.30
544,class3,185.42.205.99
545,class3,185.42.206.248
546,class5,185.42.204.139
547,class2,185.42.206.100
548,class3,185.42.205.107
549,class2,185.42.206.109
550,class1,185.42.206.101
551,class1,185.42.205.73
552,class0,185.42.205.28
553,class5,185.42.206.181
554,class2,185.42.205.116
555,class6,99.181.67.241
556,class2,52.223.197.164
557,class2,185.42.206.195
558,class3,185.42.206.125
559,class4,185.42.206.225
560,class6,52.223.197.29
561,class5,185.42.206.105
562,class5,185.42.206.254
563,class4,185.42.206.189
564,class1,99.181.67.170
565,class1,185.42.206.160
566,class0,99.181.67.209
567,class3,185.42.206.122
568,class6,185.42.205.79
569,class2,185.42.205.86
570,class3,185.42.205.69
571,class2,185.42.206.199
572,class4,185.42.206.114
573,class3,99.181.67.249
574,class0,185.42.206.217
575,class3,185.42.205.31
576,class6,185.42.205.29
577,class3,185.42.206.119
578,class6,185.42.206.177
579,class1,99.181.67.236
580,class5,52.223.197.181
581,class1,52.223.197.41
582,class2,52.223.197.71
583,class6,185.42.205.243
584,class4,52.223.197.78
585,class6,185.42.206.33
586,class2,52.223.197.91
587,class1,185.42.206.32
588,class5,52.223.197.162
589,class0,185.42.206.13
590,class1,185.42.206.47
591,class0,52.223.197.184
592,class5,185.42.206.49
593,class6,52.223.197.66
594,class2,185.42.206.27
595,class5,52.223.197.178
596,class2,185.42.205.223
597,class2,185.42.206.44
598,class3,52.223.197.16
599,class2,52.223.197.70
600,class3,185.42.204.253
601,class0,185.42.206.20
602,class3,52.223.197.64
603,class3,185.42.206.36
604,class1,52.223.197.203
605,class6,52.223.197.45
606,class5,52.223.199.222
607,class3,52.223.197.79
608,class6,52.223.197.34
609,class1,185.42.205.132
610,class1,52.223.197.74
611,class0,52.223.197.180
612,class3,185.42.204.200
613,class6,52.223.197.69
614,class2,52.223.197.47
615,class4,52.223.197.179
616,class1,185.42.205.244
617,class2,185.42.206.61
618,class0,52.223.197.185
619,class6,185.42.206.50
620,class6,185.42.204.211
621,class2,52.223.197.65
622,class3,185.42.206.28
623,class6,185.42.206.14
624,class0,185.42.205.171
625,class5,52.223.197.28
626,class4,52.223.197.46
627,class3,52.223.197.21
628,class2,52.223.197.18
629,class5,185.42.205.253
630,class5,52.223.197.22
631,class6,185.42.204.241
632,class2,185.42.205.163
633,class3,52.223.197.186
634,class1,185.42.205.227
635,class6,52.223.197.35
636,class3,52.223.197.188
637,class5,52.223.197.20
638,class3,52.223.197.40
639,class4,185.42.205.140
640,class3,52.223.197.190
641,class0,52.223.197.77
642,class6,185.42.204.232
643,class2,52.223.197.19
644,class3,185.42.204.228
645,class0,52.223.197.67
646,class5,52.223.197.23
647,class6,52.223.197.68
648,class0,52.223.197.43
649,class6,185.42.205.226
650,class2,52.223.197.75
651,class6,52.223.197.76
652,class4,52.223.197.17
653,class3,185.42.206.46
654,class0,52.223.197.73
655,class2,185.42.204.217
656,class1,185.42.204.201
657,class0,52.223.197.4
658,class4,52.223.197.42
659,class1,52.223.197.44
660,class3,52.223.197.72
661,class5,185.42.205.151
662,class5,99.181.67.163
663,class4,52.223.199.30
664,class0,52.223.199.48
665,class4,99.181.67.210
666,class5,99.181.67.162
667,class4,52.223.200.204
668,class2,52.223.200.144
669,class0,52.223.199.84
670,class4,52.223.200.155
671,class3,99.181.65.186
672,class5,99.181.67.50
673,class3,99.181.67.174
674,class4,185.42.205.76
675,class1,99.181.67.10
676,class3,52.223.199.12
677,class1,99.181.64.58
678,class6,52.223.199.6
679,class2,99.181.64.116
680,class6,52.223.200.135
681,class4,99.181.65.187
682,class0,185.42.204.111
683,class1,185.42.204.70
684,class4,185.42.204.89
685,class0,185.42.207.92
686,class5,185.42.204.137
687,class2,185.42.204.168
688,class4,99.181.65.24
689,class1,99.181.64.124
690,class2,185.42.207.204
691,class5,185.42.206.69
692,class6,185.42.207.226
693,class0,185.42.205.23
694,class5,99.181.64.244
695,class0,185.42.204.153
696,class5,99.181.64.252
697,class1,185.42.204.174
698,class2,185.42.204.97
699,class2,99.181.64.220
700,class0,185.42.207.200
701,class2,185.42.205.18
702,class4,185.42.204.64
703,class2,185.42.204.34
704,class3,185.42.205.41
705,class2,185.42.205.78
706,class6,99.181.64.169
707,class2,99.181.64.9
708,class4,185.42.204.101
709,class1,185.42.206.72
710,class5,185.42.204.72
711,class0,185.42.205.115
712,class3,185.42.206.169
713,class6,185.42.206.79
714,class2,185.42.206.245
715,class4,185.42.204.12
716,class4,185.42.204.100
717,class1,185.42.205.45
718,class5,185.42.204.140
719,class1,185.42.204.67
720,class6,185.42.206.249
721,class1,185.42.205.110
722,class2,185.42.204.60
723,class0,185.42.205.64
724,class6,99.181.67.177
725,class5,185.42.205.46
726,class3,185.42.204.183
727,class5,185.42.205.97
728,class2,185.42.205.119
729,class3,185.42.205.11
730,class4,185.42.206.145
731,class4,99.181.66.244
732,class6,185.42.204.106
733,class3,185.42.204.88
734,class4,185.42.205.91
735,class6,185.42.206.243
736,class2,52.223.200.168
737,class5,99.181.67.132
738,class4,99.181.65.241
739,class2,99.181.68.171
740,class0,99.181.66.6
741,class6,185.42.206.183
742,class4,99.181.67.119
743,class5,52.223.199.54
744,class5,99.181.67.175
745,class1,99.181.65.176
746,class5,99.181.66.17
747,class4,52.223.200.133
748,class5,99.181.66.7
749,class3,99.181.65.148
750,class2,99.181.65.208
751,class3,99.181.67.237
752,class2,99.181.65.238
753,class2,99.181.67.39
754,class0,99.181.66.53
755,class3,52.223.200.179
756,class6,99.181.67.48
757,class1,99.181.66.27
758,class1,99.181.65.173
759,class3,99.181.65.228
760,class5,99.181.65.202
761,class3,99.181.65.244
762,class5,99.181.65.236
763,class6,99.181.67.213
764,class2,99.181.67.40
765,class4,99.181.67.200
766,class6,99.181.64.90
767,class5,52.223.199.61
768,class0,99.181.67.13
769,class5,99.181.65.247
770,class3,99.181.65.203
771,class2,99.181.64.82
772,class6,99.181.65.234
773,class0,99.181.67.9
774,class3,99.181.66.240
775,class2,99.181.67.171
776,class2,99.181.64.29
777,class1,99.181.66.31
778,class6,185.42.205.68
779,class5,52.223.200.167
780,class4,52.223.199.45
781,class5,99.181.66.228
782,class0,99.181.64.10
783,class5,99.181.66.176
784,class3,99.181.67.34
785,class3,52.223.200.190
786,class2,185.42.206.98
787,class0,52.223.200.153
788,class5,99.181.66.247
789,class1,99.181.68.169
790,class1,99.181.68.160
791,class1,99.181.68.136
792,class4,99.181.65.135
793,class0,99.181.68.140
794,class1,52.223.200.187
795,class3,99.181.68.165
796,class2,99.181.67.47
797,class5,99.181.67.32
798,class1,99.181.68.145
799,class4,99.181.64.17
800,class2,99.181.64.12
801,class1,99.181.68.143
802,class3,185.42.206.137
803,class1,185.42.206.171
804,class4,185.42.206.194
805,class6,52.223.200.157
806,class2,99.181.67.4
807,class4,99.181.67.17
808,class4,99.181.67.45
809,class1,99.181.66.214
810,class6,185.42.206.103
811,class4,99.181.67.245
812,class4,185.42.206.170
813,class0,99.181.67.169
814,class2,52.223.200.142
815,class6,185.42.205.70
816,class2,185.42.206.133
817,class1,185.42.206.240
818,class0,185.42.206.206
819,class6,185.42.205.56
820,class0,185.42.206.174
821,class0,185.42.205.67
822,class5,185.42.205.75
823,class5,185.42.205.55
824,class4,185.42.206.175
825,class5,185.42.204.152
826,class3,185.42.206.161
827,class2,185.42.206.108
828,class5,185.42.205.74
829,class4,185.42.206.116
830,class6,185.42.206.83
831,class1,185.42.206.120
832,class0,185.42.206.218
833,class6,185.42.206.148
834,class0,185.42.206.107
835,class2,185.42.206.184
836,class5,52.223.200.152
837,class3,99.181.67.142
838,class5,52.223.200.132
839,class0,185.42.206.241
840,class3,99.181.64.28
841,class6,99.181.64.48
842,class6,99.181.66.171
843,class6,99.181.67.15
844,class4,52.223.199.4
845,class0,99.181.64.7
846,class0,52.223.200.189
847,class5,52.223.199.13
848,class6,99.181.64.4
849,class3,99.181.66.187
850,class5,99.181.64.105
851,class5,99.181.64.170
852,class6,185.42.207.250
853,class0,99.181.65.49
854,class2,99.181.65.31
855,class4,99.181.65.22
856,class4,99.181.66.51
857,class1,185.42.204.14
858,class0,99.181.64.197
859,class4,185.42.207.14
860,class6,185.42.207.23
861,class5,185.42.207.18
862,class2,185.42.207.59
863,class4,99.181.64.121
864,class5,185.42.205.85
865,class2,99.181.64.161
866,class1,99.181.64.221
867,class3,99.181.65.18
868,class6,99.181.65.12
869,class2,99.181.65.51
870,class4,185.42.205.9
871,class2,99.181.64.225
872,class6,99.181.64.164
873,class2,99.181.64.136
874,class4,99.181.64.219
875,class5,99.181.64.160
876,class5,99.181.64.163
877,class2,99.181.65.5
878,class3,99.181.64.226
879,class4,185.42.205.58
880,class5,99.181.65.41
881,class6,185.42.207.205
882,class0,185.42.204.82
883,class3,185.42.204.47
884,class6,99.181.64.251
885,class2,99.181.64.117
886,class5,99.181.64.203
887,class1,99.181.64.216
888,class2,99.181.64.138
889,class0,99.181.64.214
890,class0,185.42.204.51
891,class0,99.181.65.26
892,class1,185.42.205.7
893,class4,99.181.64.209
894,class1,99.181.65.60
895,class3,99.181.64.237
896,class3,99.181.64.167
897,class4,185.42.207.234
898,class4,99.181.64.113
899,class4,99.181.64.246
900,class0,99.181.65.25
901,class0,185.42.207.212
902,class4,99.181.65.7
903,class6,99.181.64.223
904,class4,99.181.64.206
905,class4,99.181.65.59
906,class0,185.42.204.113
907,class3,99.181.65.17
908,class5,185.42.206.73
909,class6,185.42.207.243
910,class2,185.42.207.207
911,class5,99.181.65.52
912,class5,99.181.65.13
913,class0,185.42.204.124
914,class0,99.181.64.156
915,class6,99.181.65.53
916,class5,185.42.205.120
917,class2,99.181.65.6
918,class5,185.42.205.16
919,class5,185.42.207.222
920,class3,99.181.64.241
921,class6,99.181.64.133
922,class5,185.42.204.4
923,class3,99.181.65.30
924,class1,185.42.205.33
925,class6,185.42.204.36
926,class6,185.42.206.140
927,class5,99.181.65.28
928,class0,99.181.64.202
929,class6,185.42.204.115
930,class1,185.42.207.245
931,class6,185.42.204.45
932,class0,185.42.204.29
933,class2,185.42.204.19
934,class4,99.181.65.46
935,class4,99.181.64.196
936,class5,185.42.204.91
937,class2,99.181.64.228
938,class3,185.42.204.78
939,class1,185.42.204.5
940,class2,185.42.207.231
941,class0,99.181.65.29
942,class0,99.181.64.119
943,class5,185.42.207.218
944,class3,99.181.64.211
945,class2,185.42.205.71
946,class5,185.42.204.55
947,class2,52.223.199.7
948,class2,99.181.65.61
949,class5,185.42.207.211
950,class1,185.42.205.6
951,class2,185.42.207.232
952,class4,99.181.64.108
953,class1,185.42.204.35
954,class4,185.42.204.6
955,class1,99.181.64.236
956,class3,99.181.65.27
957,class4,99.181.64.205
958,class2,185.42.205.65
959,class4,185.42.204.84
960,class0,185.42.204.30
961,class1,185.42.206.154
962,class6,185.42.207.229
963,class6,185.42.204.99
964,class5,185.42.207.219
965,class2,99.181.64.207
966,class1,99.181.65.20
967,class0,99.181.65.35
968,class3,185.42.205.108
969,class3,99.181.64.109
970,class5,99.181.64.253
971,class3,99.181.64.250
972,class4,185.42.204.75
973,class5,99.181.64.201
974,class5,99.181.65.55
975,class3,185.42.207.208
976,class2,185.42.207.227
977,class6,185.42.204.61
978,class3,99.181.64.245
979,class1,185.42.204.96
980,class5,99.181.64.199
981,class5,99.181.64.247
982,class3,99.181.65.50
983,class1,99.181.65.198
984,class3,185.42.206.167
985,class0,185.42.207.202
986,class6,99.181.65.16
987,class6,185.42.204.103
988,class2,185.42.204.21
989,class0,185.42.207.252
990,class0,185.42.205.37
991,class3,185.42.205.19
992,class3,99.181.64.213
993,class2,185.42.205.113
994,class0,185.42.204.135
995,class6,185.42.204.187
996,class1,185.42.204.68
997,class3,52.223.200.150
998,class6,185.42.206.142
999,class1,99.181.64.217
1000,class1,185.42.204.77
1001,class1,185.42.205.14
1002,class3,185.42.207.206
1003,class0,185.42.207.239
1004,class3,185.42.204.42
1005,class2,185.42.205.103
1006,class4,99.181.67.165
1007,class2,52.223.200.222
1008,class6,185.42.205.50
1009,class2,99.181.66.168
1010,class1,99.181.66.10
1011,class0,99.181.65.167
1012,class1,99.181.65.249
1013,class6,99.181.66.181
1014,class3,99.181.65.211
1015,class4,99.181.67.243
1016,class2,99.181.65.209
1017,class5,52.223.200.202
1018,class5,99.181.65.174
1019,class5,99.181.65.166
1020,class5,99.181.66.5
1021,class5,99.181.68.132
1022,class3,99.181.65.196
1023,class4,99.181.65.200
1024,class2,99.181.68.170
1025,class1,99.181.65.245
1026,class1,99.181.67.242
1027,class2,99.181.66.23
1028,class1,99.181.68.139
1029,class4,99.181.66.4
1030,class3,99.181.65.138
1031,class2,99.181.65.155
1032,class1,99.181.66.189
1033,class4,99.181.64.87
1034,class0,99.181.67.217
1035,class3,99.181.64.54
1036,class3,99.181.66.48
1037,class1,99.181.66.186
1038,class6,99.181.66.169
1039,class5,99.181.64.30
1040,class6,99.181.65.250
1041,class2,99.181.67.239
1042,class1,99.181.67.219
1043,class5,99.181.65.169
1044,class3,99.181.64.11
1045,class6,99.181.65.170
1046,class1,99.181.68.166
1047,class6,99.181.66.209
1048,class1,99.181.67.206
1049,class5,99.181.68.141
1050,class1,99.181.65.225
1051,class1,99.181.66.178
1052,class0,99.181.66.223
1053,class1,52.223.200.139
1054,class6,99.181.65.162
1055,class1,185.42.206.152
1056,class1,99.181.66.227
1057,class1,99.181.67.247
1058,class4,52.223.200.186
1059,class2,99.181.66.253
1060,class3,52.223.200.171
1061,class2,99.181.66.15
1062,class6,99.181.66.231
1063,class6,52.223.200.140
1064,class0,99.181.66.164
1065,class5,185.42.205.123
1066,class2,185.42.206.219
1067,class2,99.181.66.199
1068,class5,185.42.206.192
1069,class4,185.42.206.162
